/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","28 Apr 2019 23:04:17 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556518116.593,66.179,7.819,24.412,0.318,0.0,1.271,66.0,110.0,20945759.0,26539725.0,0.0,25182208.0,0.0,25202688.0,0.0,31232000.0,0.0,0.0,0.0,2188.0,0.0,84.0,0.0,40.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,53.0,0.0,4541.0,0.0,5282.0,0.0,0.0,5330415616.0,842018816.0,8110665728.0,85664489472.0,0.0,0.0
1556518117.592,67.509,6.131,24.716,0.316,0.0,1.327,66.0,110.0,20610980.0,26175005.0,0.0,3768320.0,0.0,24510464.0,0.0,30674944.0,0.0,0.0,0.0,740.0,0.0,44.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4468.0,0.0,5206.0,0.0,0.0,5336375296.0,842018816.0,8129196032.0,85639999488.0,0.0,0.0
1556518118.593,66.537,7.235,24.419,0.323,0.0,1.486,66.0,212.0,21187221.0,26820017.0,0.0,0.0,0.0,25378816.0,0.0,31428608.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4609.0,0.0,5299.0,0.0,0.0,5338050560.0,842018816.0,8146620416.0,85620899840.0,0.0,0.0
1556518119.593,65.091,8.614,24.611,0.194,0.0,1.490,66.0,176.0,20468196.0,25971000.0,0.0,0.0,0.0,24915968.0,0.0,30511104.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.0,0.0,5156.0,0.0,0.0,5336150016.0,842018816.0,8165679104.0,85603741696.0,0.0,0.0
1556518120.593,66.968,7.886,23.723,0.323,0.0,1.099,66.0,110.0,21072277.0,26832933.0,0.0,0.0,0.0,25575424.0,0.0,32133120.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.0,0.0,5517.0,0.0,0.0,5333876736.0,842018816.0,8183955456.0,85587738624.0,0.0,0.0
1556518121.593,66.145,7.632,24.592,0.326,0.0,1.305,66.0,110.0,21185951.0,26808164.0,0.0,24576.0,0.0,25059328.0,0.0,31068160.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4467.0,0.0,5173.0,0.0,0.0,5332869120.0,842018816.0,8201940992.0,85570760704.0,0.0,0.0
1556518122.592,66.840,5.668,25.993,0.261,0.0,1.238,66.0,212.0,20392029.0,25853617.0,0.0,0.0,0.0,24125440.0,0.0,30007296.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.0,0.0,5095.0,0.0,0.0,5332705280.0,842022912.0,8219570176.0,85553291264.0,0.0,0.0
1556518123.592,68.568,7.064,23.072,0.324,0.0,0.972,66.0,110.0,20868356.0,26533347.0,0.0,0.0,0.0,24969216.0,0.0,32096256.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419.0,0.0,5426.0,0.0,0.0,5332684800.0,842039296.0,8238411776.0,85534453760.0,0.0,0.0
1556518124.592,66.601,7.597,24.034,0.327,0.0,1.441,66.0,110.0,21359479.0,26998511.0,0.0,0.0,0.0,26001408.0,0.0,32403456.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.0,0.0,5539.0,0.0,0.0,5334093824.0,842039296.0,8255868928.0,85515587584.0,0.0,0.0
1556518125.593,66.603,7.051,24.679,0.256,0.0,1.410,66.0,212.0,20476867.0,25954556.0,0.0,0.0,0.0,24018944.0,0.0,30584832.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322.0,0.0,5153.0,0.0,0.0,5334016000.0,842039296.0,8273702912.0,85497831424.0,0.0,0.0
1556518126.593,67.367,6.500,24.491,0.328,0.0,1.313,66.0,118.0,21279211.0,26928020.0,0.0,24576.0,0.0,25767936.0,0.0,32350208.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4644.0,0.0,5500.0,0.0,0.0,5334863872.0,842039296.0,8292478976.0,85478207488.0,0.0,0.0
1556518127.593,67.010,7.281,24.227,0.258,0.0,1.224,66.0,110.0,20967375.0,26629877.0,0.0,0.0,0.0,25079808.0,0.0,31563776.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4525.0,0.0,5388.0,0.0,0.0,5332742144.0,842039296.0,8311963648.0,85460844544.0,0.0,0.0
1556518128.593,64.789,8.771,24.584,0.320,0.0,1.536,66.0,118.0,20187981.0,25553138.0,0.0,0.0,0.0,23830528.0,0.0,30257152.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293.0,0.0,5094.0,0.0,0.0,5335666688.0,842039296.0,8326905856.0,85442977792.0,0.0,0.0
1556518129.593,73.097,8.0,17.548,0.452,0.0,0.903,66.0,110.0,20905283.0,26580606.0,0.0,0.0,0.0,70205440.0,0.0,77537280.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5018.0,0.0,6032.0,0.0,0.0,5333647360.0,842039296.0,8426237952.0,85345665024.0,0.0,0.0
1556518130.593,71.669,6.080,20.375,0.388,0.0,1.488,66.0,118.0,21200295.0,26870259.0,0.0,0.0,0.0,50262016.0,0.0,57102336.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5391.0,0.0,6318.0,0.0,0.0,5334409216.0,842039296.0,8363638784.0,85407502336.0,0.0,0.0
1556518131.593,66.368,7.623,24.471,0.320,0.0,1.217,66.0,110.0,20482581.0,25995455.0,0.0,20529152.0,0.0,24502272.0,0.0,30801920.0,0.0,0.0,0.0,1504.0,0.0,120.0,0.0,100.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,45.0,0.0,4376.0,0.0,5271.0,0.0,0.0,5334163456.0,842039296.0,8380157952.0,85391228928.0,0.0,0.0
1556518132.592,66.581,7.455,23.779,0.321,0.0,1.864,66.0,110.0,21200156.0,26851128.0,0.0,8409088.0,0.0,25374720.0,0.0,31612928.0,0.0,0.0,0.0,1132.0,0.0,36.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4521.0,0.0,5278.0,0.0,0.0,5332508672.0,842039296.0,8399179776.0,85373861888.0,0.0,0.0
1556518133.594,65.955,8.155,24.207,0.324,0.0,1.359,66.0,212.0,21079323.0,26759089.0,0.0,0.0,0.0,25202688.0,0.0,31993856.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4572.0,0.0,5493.0,0.0,0.0,5335080960.0,842039296.0,8417075200.0,85353394176.0,0.0,0.0
1556518134.592,66.221,6.616,25.0,0.318,0.0,1.845,66.0,110.0,20663141.0,26191254.0,0.0,0.0,0.0,24522752.0,0.0,30994432.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4427.0,0.0,5216.0,0.0,0.0,5335203840.0,842039296.0,8434515968.0,85335830528.0,0.0,0.0
1556518135.593,66.731,7.722,23.423,0.322,0.0,1.802,66.0,110.0,21140948.0,26856844.0,0.0,0.0,0.0,25485312.0,0.0,32288768.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544.0,0.0,5494.0,0.0,0.0,5334765568.0,842039296.0,8454471680.0,85316313088.0,0.0,0.0
1556518136.592,65.916,8.424,23.666,0.322,0.0,1.672,66.0,110.0,20877309.0,26472810.0,0.0,24576.0,0.0,25317376.0,0.0,30957568.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4574.0,0.0,5267.0,0.0,0.0,5333897216.0,842039296.0,8472977408.0,85298675712.0,0.0,0.0
1556518137.593,68.130,7.252,23.155,0.254,0.0,1.209,66.0,110.0,20689998.0,26242293.0,0.0,0.0,0.0,24416256.0,0.0,31617024.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4418.0,0.0,5355.0,0.0,0.0,5335867392.0,842039296.0,8489111552.0,85280571392.0,0.0,0.0
1556518138.592,65.499,7.004,25.811,0.324,0.0,1.362,66.0,110.0,21176958.0,26848325.0,0.0,0.0,0.0,25219072.0,0.0,31293440.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4443.0,0.0,5298.0,0.0,0.0,5334110208.0,842039296.0,8507727872.0,85263712256.0,0.0,0.0
1556518139.593,66.235,7.518,24.627,0.324,0.0,1.296,66.0,110.0,20797893.0,26398570.0,0.0,0.0,0.0,24944640.0,0.0,31518720.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.0,0.0,5335.0,0.0,0.0,5333000192.0,842039296.0,8526270464.0,85246279680.0,0.0,0.0
1556518140.593,67.662,7.273,23.312,0.325,0.0,1.429,66.0,110.0,20680561.0,26245745.0,0.0,0.0,0.0,24633344.0,0.0,31084544.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4410.0,0.0,5248.0,0.0,0.0,5332660224.0,842039296.0,8543703040.0,85229187072.0,0.0,0.0
1556518141.593,66.774,7.761,23.797,0.385,0.0,1.283,66.0,118.0,21307057.0,26929069.0,0.0,24576.0,0.0,25702400.0,0.0,32161792.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4654.0,0.0,5473.0,0.0,0.0,5333200896.0,842039296.0,8562622464.0,85209726976.0,0.0,0.0
1556518142.592,65.955,7.379,24.660,0.194,0.0,1.812,66.0,212.0,21126815.0,26805705.0,0.0,0.0,0.0,24985600.0,0.0,31629312.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,5356.0,0.0,0.0,5329965056.0,842039296.0,8582381568.0,85193203712.0,0.0,0.0
1556518143.592,66.709,7.312,24.375,0.385,0.0,1.219,66.0,212.0,20702913.0,26160652.0,0.0,0.0,0.0,24813568.0,0.0,31035392.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4498.0,0.0,5254.0,0.0,0.0,5331558400.0,842039296.0,8599568384.0,85174423552.0,0.0,0.0
1556518144.593,66.411,7.663,24.202,0.255,0.0,1.469,66.0,110.0,20930700.0,26600375.0,0.0,0.0,0.0,25255936.0,0.0,31608832.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4534.0,0.0,5353.0,0.0,0.0,5333090304.0,842039296.0,8617558016.0,85154902016.0,0.0,0.0
1556518145.592,65.957,8.317,24.307,0.258,0.0,1.161,66.0,110.0,20693763.0,26167942.0,0.0,0.0,0.0,24580096.0,0.0,30883840.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417.0,0.0,5243.0,0.0,0.0,5334573056.0,842059776.0,8635371520.0,85135585280.0,0.0,0.0
1556518146.593,67.398,6.972,23.822,0.387,0.0,1.420,66.0,110.0,21107394.0,26864061.0,0.0,14950400.0,0.0,25710592.0,0.0,31895552.0,0.0,0.0,0.0,844.0,0.0,60.0,0.0,124.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,33.0,0.0,4625.0,0.0,5434.0,0.0,0.0,5332967424.0,842059776.0,8654372864.0,85118189568.0,0.0,0.0
1556518147.593,70.932,6.752,20.257,0.579,0.0,1.479,66.0,110.0,20310780.0,25920989.0,0.0,14032896.0,0.0,54886400.0,0.0,66715648.0,0.0,0.0,0.0,1884.0,0.0,224.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4928.0,0.0,5932.0,0.0,0.0,5333155840.0,842063872.0,8725606400.0,85046763520.0,0.0,0.0
1556518148.596,73.016,8.508,16.698,0.444,0.0,1.333,66.0,110.0,20826094.0,26267562.0,0.0,0.0,0.0,72519680.0,0.0,73732096.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5737.0,0.0,6373.0,0.0,0.0,5334290432.0,842076160.0,8686583808.0,85084639232.0,0.0,0.0
1556518149.592,67.442,8.075,22.739,0.323,0.0,1.421,66.0,110.0,20808077.0,26390655.0,0.0,0.0,0.0,25198592.0,0.0,31215616.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4505.0,0.0,5327.0,0.0,0.0,5334007808.0,842076160.0,8705097728.0,85066407936.0,0.0,0.0
1556518150.592,65.540,7.867,24.967,0.325,0.0,1.300,66.0,278.0,20854110.0,26486629.0,0.0,0.0,0.0,25251840.0,0.0,31485952.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575.0,0.0,5319.0,0.0,0.0,5332856832.0,842076160.0,8723877888.0,85048778752.0,0.0,0.0
1556518151.593,65.801,6.749,25.308,0.324,0.0,1.817,66.0,110.0,21192131.0,26795983.0,0.0,24576.0,0.0,25378816.0,0.0,31748096.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4553.0,0.0,5354.0,0.0,0.0,5335285760.0,842076160.0,8741470208.0,85028757504.0,0.0,0.0
1556518152.592,67.028,7.844,23.214,0.255,0.0,1.658,66.0,110.0,20924461.0,26542329.0,0.0,0.0,0.0,25239552.0,0.0,31281152.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,0.0,5302.0,0.0,0.0,5335572480.0,842076160.0,8759783424.0,85010157568.0,0.0,0.0
1556518153.593,66.967,7.212,24.082,0.258,0.0,1.481,66.0,110.0,20760609.0,26378563.0,0.0,0.0,0.0,25178112.0,0.0,31612928.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4464.0,0.0,5323.0,0.0,0.0,5335928832.0,842076160.0,8778604544.0,84990980096.0,0.0,0.0
1556518154.592,65.445,8.377,24.607,0.262,0.0,1.309,66.0,118.0,21198092.0,26812824.0,0.0,0.0,0.0,25317376.0,0.0,31596544.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,0.0,5411.0,0.0,0.0,5338042368.0,842076160.0,8798117888.0,84969353216.0,0.0,0.0
1556518155.593,66.322,6.141,25.663,0.323,0.0,1.551,66.0,110.0,21026600.0,26671609.0,0.0,0.0,0.0,25337856.0,0.0,31154176.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544.0,0.0,5275.0,0.0,0.0,5341659136.0,842076160.0,8814997504.0,84948856832.0,0.0,0.0
1556518156.594,67.199,7.481,23.529,0.320,0.0,1.471,66.0,110.0,20873267.0,26402778.0,0.0,24576.0,0.0,25382912.0,0.0,32018432.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4553.0,0.0,5381.0,0.0,0.0,5337501696.0,842076160.0,8832466944.0,84935544832.0,0.0,0.0
1556518157.593,66.710,7.642,23.834,0.324,0.0,1.490,66.0,110.0,21101462.0,26770715.0,0.0,0.0,0.0,25075712.0,0.0,31727616.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.0,0.0,5402.0,0.0,0.0,5340815360.0,842076160.0,8850608128.0,84914089984.0,0.0,0.0
1556518158.592,65.288,7.757,24.887,0.259,0.0,1.810,66.0,212.0,20612690.0,26151596.0,0.0,0.0,0.0,24907776.0,0.0,30863360.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4484.0,0.0,5280.0,0.0,0.0,5343412224.0,842076160.0,8867835904.0,84894265344.0,0.0,0.0
1556518159.593,66.344,7.171,24.483,0.388,0.0,1.615,66.0,212.0,21093794.0,26754759.0,0.0,0.0,0.0,25661440.0,0.0,31883264.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566.0,0.0,5352.0,0.0,0.0,5341851648.0,842076160.0,8887640064.0,84876021760.0,0.0,0.0
1556518160.593,66.390,7.462,24.298,0.255,0.0,1.594,66.0,110.0,20783287.0,26291193.0,0.0,0.0,0.0,24584192.0,0.0,31240192.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.0,0.0,5289.0,0.0,0.0,5343154176.0,842076160.0,8905261056.0,84857098240.0,0.0,0.0
1556518161.593,66.667,7.682,24.023,0.326,0.0,1.302,66.0,212.0,21046331.0,26655826.0,0.0,7122944.0,0.0,25464832.0,0.0,31358976.0,0.0,0.0,0.0,224.0,0.0,32.0,0.0,96.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,20.0,0.0,4581.0,0.0,5381.0,0.0,0.0,5344153600.0,842076160.0,8922910720.0,84838449152.0,0.0,0.0
1556518162.592,66.710,7.982,23.491,0.454,0.0,1.363,66.0,110.0,20895701.0,26515920.0,0.0,21831680.0,0.0,25931776.0,0.0,31993856.0,0.0,0.0,0.0,2308.0,0.0,40.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4703.0,0.0,5392.0,0.0,0.0,5344538624.0,842076160.0,8942370816.0,84818604032.0,0.0,0.0
1556518163.593,66.603,6.923,24.936,0.256,0.0,1.282,66.0,110.0,20654517.0,26175175.0,0.0,0.0,0.0,24895488.0,0.0,30969856.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4438.0,0.0,5232.0,0.0,0.0,5343834112.0,842076160.0,8960151552.0,84801527808.0,0.0,0.0
1556518164.593,66.451,6.917,24.952,0.259,0.0,1.422,66.0,110.0,20824881.0,26393068.0,0.0,0.0,0.0,24739840.0,0.0,31191040.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.0,0.0,5305.0,0.0,0.0,5348229120.0,842076160.0,8978399232.0,84778885120.0,0.0,0.0
1556518165.593,70.793,7.930,19.729,0.387,0.0,1.161,66.0,110.0,20530323.0,26111477.0,0.0,0.0,0.0,55234560.0,0.0,58310656.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,212.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4953.0,0.0,5898.0,0.0,0.0,5350969344.0,842076160.0,9043734528.0,84710809600.0,0.0,0.0
1556518166.592,74.043,8.610,15.561,0.638,0.0,1.148,66.0,118.0,20662315.0,26207357.0,0.0,24576.0,0.0,78995456.0,0.0,89960448.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5798.0,0.0,6801.0,0.0,0.0,5349892096.0,842076160.0,9013288960.0,84742332416.0,0.0,0.0
1556518167.593,67.035,6.892,24.187,0.260,0.0,1.625,66.0,110.0,21187204.0,26894013.0,0.0,0.0,0.0,25260032.0,0.0,31408128.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4504.0,0.0,5256.0,0.0,0.0,5350862848.0,842080256.0,9030893568.0,84723752960.0,0.0,0.0
1556518168.592,64.842,7.405,26.207,0.258,0.0,1.288,66.0,110.0,20111496.0,25482860.0,0.0,0.0,0.0,23846912.0,0.0,29601792.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.0,0.0,4935.0,0.0,0.0,5349732352.0,842096640.0,9047670784.0,84708089856.0,0.0,0.0
1556518169.593,69.041,7.448,22.215,0.324,0.0,0.972,66.0,110.0,21612386.0,27412192.0,0.0,0.0,0.0,25837568.0,0.0,32288768.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4638.0,0.0,5469.0,0.0,0.0,5350207488.0,842096640.0,9068118016.0,84687167488.0,0.0,0.0
1556518170.593,65.582,7.612,24.723,0.390,0.0,1.692,66.0,110.0,20930131.0,26576686.0,0.0,0.0,0.0,24657920.0,0.0,31342592.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,0.0,5319.0,0.0,0.0,5353185280.0,842096640.0,9084739584.0,84667568128.0,0.0,0.0
1556518171.593,65.633,7.558,24.935,0.323,0.0,1.550,66.0,110.0,20994259.0,26620908.0,0.0,24576.0,0.0,24637440.0,0.0,30867456.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4414.0,0.0,5204.0,0.0,0.0,5350744064.0,842096640.0,9102909440.0,84651839488.0,0.0,0.0
1556518172.592,66.753,6.792,24.838,0.323,0.0,1.294,66.0,212.0,20906117.0,26469190.0,0.0,0.0,0.0,24903680.0,0.0,32161792.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475.0,0.0,5461.0,0.0,0.0,5349986304.0,842096640.0,9120931840.0,84634574848.0,0.0,0.0
1556518173.592,66.667,7.810,23.619,0.317,0.0,1.587,66.0,110.0,20982224.0,26596104.0,0.0,0.0,0.0,25313280.0,0.0,31219712.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544.0,0.0,5242.0,0.0,0.0,5350715392.0,842096640.0,9137377280.0,84617400320.0,0.0,0.0
1556518174.593,66.022,7.544,24.758,0.258,0.0,1.418,66.0,110.0,20852887.0,26495377.0,0.0,0.0,0.0,24600576.0,0.0,30953472.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4443.0,0.0,5241.0,0.0,0.0,5348610048.0,842096640.0,9157541888.0,84599341056.0,0.0,0.0
1556518175.593,65.877,8.387,24.072,0.256,0.0,1.408,66.0,110.0,20954675.0,26540611.0,0.0,0.0,0.0,25100288.0,0.0,31391744.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4448.0,0.0,5282.0,0.0,0.0,5349056512.0,842096640.0,9175543808.0,84580892672.0,0.0,0.0
1556518176.593,66.026,7.372,24.872,0.256,0.0,1.474,66.0,110.0,21037527.0,26625784.0,0.0,24576.0,0.0,24600576.0,0.0,31113216.0,0.0,0.0,0.0,4.0,0.0,116.0,0.0,108.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,9.0,0.0,4416.0,0.0,5263.0,0.0,0.0,5349232640.0,842096640.0,9193590784.0,84562669568.0,0.0,0.0
1556518177.592,67.894,7.171,23.256,0.388,0.0,1.292,66.0,212.0,20793268.0,26342612.0,0.0,28901376.0,0.0,24862720.0,0.0,31076352.0,0.0,0.0,0.0,2724.0,0.0,36.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,4502.0,0.0,5306.0,0.0,0.0,5348929536.0,842096640.0,9212084224.0,84544479232.0,0.0,0.0
1556518178.592,66.408,7.573,24.660,0.388,0.0,0.971,0.0,110.0,20919322.0,26559547.0,0.0,0.0,0.0,25055232.0,0.0,31039488.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.0,0.0,5209.0,0.0,0.0,5348134912.0,842096640.0,9229758464.0,84527599616.0,0.0,0.0
1556518179.593,67.183,7.429,24.160,0.129,0.0,1.098,66.0,110.0,20994546.0,26597088.0,0.0,0.0,0.0,24944640.0,0.0,31465472.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4481.0,0.0,5345.0,0.0,0.0,5350211584.0,842096640.0,9247272960.0,84508008448.0,0.0,0.0
