/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 01:22:07 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556267242.236,40.386,7.524,50.096,0.129,0.0,1.865,66.0,110.0,10141653.0,12444242.0,0.0,7753728.0,0.0,11034624.0,0.0,13643776.0,0.0,0.0,0.0,516.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1950.0,0.0,2292.0,0.0,0.0,4072267776.0,650039296.0,4244627456.0,90980655104.0,0.0,0.0
1556267243.236,41.544,7.403,49.138,0.191,0.0,1.723,66.0,110.0,9767643.0,12063577.0,0.0,77824.0,0.0,10616832.0,0.0,13295616.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1895.0,0.0,2212.0,0.0,0.0,4071886848.0,650039296.0,4250898432.0,90974765056.0,0.0,0.0
1556267244.236,41.496,7.545,49.105,0.128,0.0,1.726,66.0,110.0,10145657.0,12457932.0,0.0,0.0,0.0,10866688.0,0.0,13459456.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0,0.0,2283.0,0.0,0.0,4074176512.0,650039296.0,4259377152.0,90963996672.0,0.0,0.0
1556267245.236,41.331,7.933,49.200,0.128,0.0,1.408,66.0,110.0,9797782.0,12098778.0,0.0,0.0,0.0,10866688.0,4096.0,13529088.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.0,1.0,2209.0,0.0,0.0,4074459136.0,650043392.0,4266840064.0,90956247040.0,0.0,0.0
1556267246.235,40.205,8.451,49.744,0.064,0.0,1.536,66.0,110.0,9977690.0,12284682.0,0.0,0.0,0.0,10809344.0,0.0,13578240.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,2290.0,0.0,0.0,4074438656.0,650043392.0,4275273728.0,90947833856.0,0.0,0.0
1556267247.236,39.858,7.985,50.161,0.129,0.0,1.867,66.0,110.0,10191386.0,12510355.0,0.0,0.0,0.0,11165696.0,0.0,13856768.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.0,0.0,2311.0,0.0,0.0,4074414080.0,650043392.0,4285751296.0,90937380864.0,0.0,0.0
1556267248.236,40.090,8.696,49.680,0.256,0.0,1.279,66.0,110.0,9965835.0,12255390.0,0.0,28672.0,0.0,10489856.0,0.0,13094912.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1917.0,0.0,2245.0,0.0,0.0,4077486080.0,650043392.0,4290445312.0,90929614848.0,0.0,0.0
1556267249.236,40.502,7.727,50.032,0.129,0.0,1.610,66.0,110.0,9945848.0,12175576.0,0.0,0.0,0.0,10833920.0,0.0,13500416.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,2253.0,0.0,0.0,4077842432.0,650043392.0,4299833344.0,90919870464.0,0.0,0.0
1556267250.236,39.781,7.737,50.613,0.064,0.0,1.805,66.0,110.0,9775094.0,12149759.0,0.0,0.0,0.0,10850304.0,0.0,13393920.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.0,0.0,2203.0,0.0,0.0,4080672768.0,650043392.0,4306501632.0,90910371840.0,0.0,0.0
1556267251.236,40.362,8.473,49.547,0.259,0.0,1.358,66.0,110.0,10138498.0,12450063.0,0.0,0.0,0.0,17903616.0,0.0,20697088.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.0,0.0,2503.0,0.0,0.0,4080783360.0,650043392.0,4315217920.0,90901544960.0,0.0,0.0
1556267252.236,42.683,6.932,48.909,0.193,0.0,1.284,66.0,110.0,9998610.0,12314600.0,0.0,7675904.0,0.0,24743936.0,0.0,27713536.0,0.0,0.0,0.0,216.0,0.0,276.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2145.0,0.0,2552.0,0.0,0.0,4081741824.0,650043392.0,4320964608.0,90894839808.0,0.0,0.0
1556267253.236,40.194,7.702,50.421,0.129,0.0,1.553,66.0,110.0,9754218.0,12018665.0,0.0,77824.0,0.0,10653696.0,0.0,13148160.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1891.0,0.0,2197.0,0.0,0.0,4081254400.0,650043392.0,4327161856.0,90889129984.0,0.0,0.0
1556267254.236,40.715,8.424,49.266,0.128,0.0,1.468,66.0,110.0,10008811.0,12345775.0,0.0,0.0,0.0,10903552.0,0.0,13627392.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,2317.0,0.0,0.0,4082720768.0,650043392.0,4336881664.0,90877943808.0,0.0,0.0
1556267255.235,40.296,8.098,50.129,0.257,0.0,1.221,66.0,110.0,9969249.0,12267421.0,0.0,0.0,0.0,10809344.0,0.0,13520896.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1923.0,0.0,2272.0,0.0,0.0,4081836032.0,650043392.0,4344864768.0,90870845440.0,0.0,0.0
1556267256.236,40.373,7.985,50.354,0.064,0.0,1.223,66.0,110.0,10009014.0,12403241.0,0.0,0.0,0.0,10866688.0,0.0,13496320.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,0.0,2267.0,0.0,0.0,4082802688.0,650043392.0,4352339968.0,90862403584.0,0.0,0.0
1556267257.236,41.073,7.571,49.590,0.126,0.0,1.640,66.0,110.0,9960237.0,12152681.0,0.0,0.0,0.0,10825728.0,0.0,13414400.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,0.0,2201.0,0.0,0.0,4084301824.0,650043392.0,4359639040.0,90853605376.0,0.0,0.0
1556267258.236,40.420,9.102,48.695,0.191,0.0,1.591,66.0,110.0,9972794.0,12331725.0,0.0,28672.0,0.0,10870784.0,0.0,13586432.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1996.0,0.0,2336.0,0.0,0.0,4084723712.0,650043392.0,4368629760.0,90844192768.0,0.0,0.0
1556267259.235,39.883,8.068,50.423,0.130,0.0,1.496,66.0,110.0,10149084.0,12409417.0,0.0,0.0,0.0,10997760.0,0.0,13393920.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,2245.0,0.0,0.0,4085141504.0,650043392.0,4376010752.0,90836393984.0,0.0,0.0
1556267260.236,41.105,7.942,49.301,0.127,0.0,1.525,156.0,302.0,9791845.0,12102158.0,0.0,0.0,0.0,10891264.0,0.0,13438976.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,0.0,2171.0,0.0,0.0,4089249792.0,650043392.0,4383956992.0,90824339456.0,0.0,0.0
1556267261.236,17.038,4.959,77.177,0.127,0.0,0.699,66.0,110.0,4137246.0,5044687.0,0.0,0.0,0.0,4689920.0,0.0,5734400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,0.0,964.0,0.0,0.0,4087234560.0,650043392.0,4390510592.0,90819801088.0,0.0,0.0
1556267262.236,0.252,0.881,98.867,0.0,0.0,0.0,330.0,1272.0,330.0,1272.0,0.0,6799360.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,4087316480.0,650043392.0,4390793216.0,90819436544.0,0.0,0.0
1556267263.236,0.690,2.132,97.179,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,61440.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4087832576.0,650043392.0,4390801408.0,90818912256.0,0.0,0.0
1556267264.236,0.503,2.198,97.236,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4086181888.0,650043392.0,4390801408.0,90820562944.0,0.0,0.0
1556267265.236,0.378,2.454,97.105,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,28672.0,0.0,159744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,0.0,0.0,4085370880.0,650043392.0,4390801408.0,90821373952.0,0.0,0.0
1556267266.236,0.377,2.200,97.360,0.0,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4085620736.0,650043392.0,4390805504.0,90821120000.0,0.0,0.0
1556267267.236,14.673,2.456,82.242,0.126,0.0,0.504,132.0,204.0,2836256.0,3052115.0,0.0,1048576.0,0.0,2400256.0,0.0,3043328.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,469.0,0.0,527.0,0.0,0.0,4088188928.0,650043392.0,4390805504.0,90818551808.0,0.0,0.0
1556267268.236,43.363,9.085,45.941,0.193,0.0,1.418,66.0,102.0,13259422.0,16330663.0,0.0,0.0,0.0,14409728.0,0.0,18018304.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.0,0.0,3018.0,0.0,0.0,4092055552.0,650043392.0,4401315840.0,90804174848.0,0.0,0.0
1556267269.235,44.373,8.760,44.949,0.192,0.0,1.726,66.0,110.0,13154410.0,16245102.0,0.0,0.0,0.0,13996032.0,0.0,17661952.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.0,0.0,2987.0,0.0,0.0,4096942080.0,650043392.0,4412485632.0,90788118528.0,0.0,0.0
1556267270.236,45.157,8.595,44.516,0.128,0.0,1.604,66.0,110.0,13383737.0,16459976.0,0.0,0.0,0.0,14602240.0,0.0,18325504.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0.0,3016.0,0.0,0.0,4098314240.0,650043392.0,4421824512.0,90777407488.0,0.0,0.0
1556267271.235,45.016,8.762,43.937,0.254,0.0,2.032,66.0,110.0,13240432.0,16324631.0,0.0,0.0,0.0,13725696.0,0.0,17133568.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.0,0.0,2895.0,0.0,0.0,4100313088.0,650043392.0,4430716928.0,90766516224.0,0.0,0.0
1556267272.235,45.879,6.581,45.176,0.192,0.0,2.173,66.0,110.0,13075433.0,16115263.0,0.0,98304.0,0.0,13959168.0,0.0,17506304.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2438.0,0.0,2853.0,0.0,0.0,4098277376.0,650043392.0,4444393472.0,90754875392.0,0.0,0.0
1556267273.236,45.989,8.339,43.399,0.126,0.0,2.148,66.0,110.0,13181310.0,16212425.0,0.0,5955584.0,0.0,14270464.0,0.0,17727488.0,0.0,0.0,0.0,108.0,0.0,24.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2486.0,0.0,2952.0,0.0,0.0,4098768896.0,650047488.0,4453728256.0,90745044992.0,0.0,0.0
1556267274.236,44.337,8.816,44.916,0.257,0.0,1.673,66.0,110.0,13461770.0,16593662.0,0.0,0.0,0.0,14569472.0,0.0,18333696.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.0,0.0,3056.0,0.0,0.0,4099461120.0,650047488.0,4463194112.0,90734886912.0,0.0,0.0
1556267275.235,44.940,8.275,44.685,0.255,0.0,1.846,66.0,110.0,13279407.0,16329106.0,0.0,0.0,0.0,14336000.0,0.0,17915904.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.0,0.0,2993.0,0.0,0.0,4098723840.0,650047488.0,4475015168.0,90723803136.0,0.0,0.0
1556267276.236,45.247,8.745,44.106,0.127,0.0,1.774,66.0,110.0,13254071.0,16349367.0,0.0,0.0,0.0,14512128.0,0.0,17883136.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,0.0,2989.0,0.0,0.0,4102127616.0,650047488.0,4483887104.0,90711527424.0,0.0,0.0
1556267277.236,45.543,6.718,45.995,0.129,0.0,1.615,66.0,110.0,13287151.0,16357363.0,0.0,98304.0,0.0,14241792.0,0.0,18083840.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2511.0,0.0,3025.0,0.0,0.0,4102397952.0,650047488.0,4496232448.0,90698911744.0,0.0,0.0
1556267278.236,45.092,8.613,44.332,0.190,0.0,1.773,66.0,110.0,13259073.0,16336614.0,0.0,0.0,0.0,14176256.0,0.0,17960960.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2503.0,0.0,3008.0,0.0,0.0,4104720384.0,650047488.0,4506144768.0,90686676992.0,0.0,0.0
1556267279.236,44.790,8.738,45.178,0.194,0.0,1.100,66.0,110.0,13262198.0,16334926.0,0.0,0.0,0.0,14385152.0,0.0,17977344.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0,0.0,3020.0,0.0,0.0,4103286784.0,650047488.0,4518735872.0,90675519488.0,0.0,0.0
1556267280.235,45.996,9.033,43.049,0.128,0.0,1.794,66.0,110.0,13194238.0,16251238.0,0.0,0.0,0.0,13815808.0,8192.0,17715200.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.0,2.0,3009.0,0.0,0.0,4104749056.0,650055680.0,4528627712.0,90664157184.0,0.0,0.0
1556267281.235,44.711,8.631,44.906,0.260,0.0,1.493,66.0,110.0,13242354.0,16324687.0,0.0,0.0,0.0,14336000.0,0.0,17842176.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.0,0.0,2994.0,0.0,0.0,4103421952.0,650055680.0,4538159104.0,90655952896.0,0.0,0.0
1556267282.236,45.367,6.692,45.495,0.257,0.0,2.188,66.0,110.0,13354450.0,16447981.0,0.0,28672.0,0.0,14561280.0,0.0,18362368.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2558.0,0.0,3012.0,0.0,0.0,4101738496.0,650055680.0,4550602752.0,90645192704.0,0.0,0.0
1556267283.236,45.112,8.498,44.473,0.064,0.0,1.853,66.0,110.0,13247190.0,16310506.0,0.0,10280960.0,0.0,14639104.0,0.0,18018304.0,0.0,0.0,0.0,452.0,0.0,44.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2561.0,0.0,3024.0,0.0,0.0,4105547776.0,650059776.0,4559458304.0,90632523776.0,0.0,0.0
1556267284.236,44.886,8.081,44.508,0.253,0.0,2.273,66.0,110.0,13079902.0,16186751.0,0.0,0.0,0.0,13897728.0,0.0,17559552.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.0,0.0,2962.0,0.0,0.0,4106043392.0,650059776.0,4571058176.0,90620428288.0,0.0,0.0
1556267285.236,45.425,7.732,44.845,0.193,0.0,1.804,66.0,110.0,13229120.0,16241869.0,0.0,0.0,0.0,14360576.0,0.0,17981440.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2521.0,0.0,3024.0,0.0,0.0,4104798208.0,650059776.0,4581859328.0,90610872320.0,0.0,0.0
1556267286.236,44.010,9.161,44.587,0.192,0.0,2.050,66.0,110.0,13479700.0,16574371.0,0.0,0.0,0.0,14741504.0,0.0,18288640.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.0,0.0,3005.0,0.0,0.0,4108410880.0,650059776.0,4590948352.0,90598170624.0,0.0,0.0
1556267287.236,46.085,7.445,44.608,0.321,0.0,1.540,66.0,102.0,13256291.0,16337431.0,0.0,86016.0,0.0,14028800.0,0.0,17756160.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2530.0,0.0,3015.0,0.0,0.0,4109680640.0,650059776.0,4602445824.0,90585403392.0,0.0,0.0
1556267288.235,44.984,8.026,45.243,0.194,0.0,1.553,66.0,110.0,13239196.0,16303459.0,0.0,0.0,0.0,14278656.0,0.0,17887232.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546.0,0.0,3020.0,0.0,0.0,4111122432.0,650059776.0,4610424832.0,90575982592.0,0.0,0.0
1556267289.236,45.396,8.171,44.682,0.130,0.0,1.621,66.0,110.0,13240129.0,16317033.0,0.0,0.0,0.0,14749696.0,0.0,18059264.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.0,0.0,2983.0,0.0,0.0,4109344768.0,650059776.0,4623761408.0,90564423680.0,0.0,0.0
1556267290.236,45.315,9.114,44.095,0.193,0.0,1.284,66.0,110.0,13273904.0,16337715.0,0.0,0.0,0.0,27836416.0,0.0,31690752.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2845.0,0.0,3314.0,0.0,0.0,4110041088.0,650059776.0,4628459520.0,90559029248.0,0.0,0.0
1556267291.236,45.997,9.339,42.884,0.318,0.0,1.461,66.0,110.0,13221127.0,16308713.0,0.0,0.0,0.0,21241856.0,0.0,24965120.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2681.0,0.0,3187.0,0.0,0.0,4111073280.0,650063872.0,4634533888.0,90551918592.0,0.0,0.0
1556267292.236,39.657,6.345,52.792,0.127,0.0,1.079,66.0,110.0,10882835.0,13376117.0,0.0,28672.0,0.0,11898880.0,0.0,14974976.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2127.0,0.0,2522.0,0.0,0.0,4111998976.0,650063872.0,4641509376.0,90544017408.0,0.0,0.0
1556267293.236,0.376,1.505,98.119,0.0,0.0,0.0,66.0,110.0,66.0,110.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4109623296.0,650063872.0,4644667392.0,90543235072.0,0.0,0.0
1556267294.236,1.184,2.430,96.199,0.062,0.0,0.125,330.0,1240.0,330.0,1240.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4110024704.0,650063872.0,4644675584.0,90542825472.0,0.0,0.0
1556267295.236,0.689,2.254,97.057,0.0,0.0,0.0,66.0,102.0,646.0,682.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4109549568.0,650063872.0,4644675584.0,90543300608.0,0.0,0.0
1556267296.236,0.938,2.438,96.562,0.0,0.0,0.062,66.0,102.0,646.0,682.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4109582336.0,650063872.0,4644679680.0,90543263744.0,0.0,0.0
1556267297.236,0.628,0.942,98.430,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4109754368.0,650063872.0,4644679680.0,90543091712.0,0.0,0.0
1556267298.236,0.753,1.820,97.363,0.063,0.0,0.0,66.0,102.0,66.0,102.0,0.0,9650176.0,0.0,53248.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,4109185024.0,650063872.0,4644679680.0,90543661056.0,0.0,0.0
1556267299.236,42.139,7.384,49.013,0.255,0.0,1.209,132.0,204.0,12235306.0,14668597.0,0.0,1196032.0,0.0,13033472.0,0.0,16138240.0,0.0,0.0,0.0,12.0,0.0,16.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,2322.0,0.0,2703.0,0.0,0.0,4111728640.0,650067968.0,4651483136.0,90534309888.0,0.0,0.0
1556267300.235,52.679,9.758,35.459,0.383,0.0,1.722,66.0,118.0,16144585.0,19985328.0,0.0,0.0,0.0,45637632.0,4096.0,50544640.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760.0,1.0,4468.0,0.0,0.0,4113244160.0,650072064.0,4667002880.0,90517270528.0,0.0,0.0
1556267301.236,49.836,8.371,39.961,0.131,0.0,1.700,66.0,110.0,16192136.0,19986839.0,0.0,0.0,0.0,17924096.0,0.0,22360064.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,0.0,3698.0,0.0,0.0,4114165760.0,650072064.0,4676411392.0,90506940416.0,0.0,0.0
1556267302.236,49.356,8.054,40.464,0.258,0.0,1.869,66.0,110.0,16630537.0,20535622.0,0.0,0.0,0.0,18235392.0,0.0,22953984.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274.0,0.0,3841.0,0.0,0.0,4113588224.0,650072064.0,4689842176.0,90494087168.0,0.0,0.0
1556267303.236,48.708,9.044,40.375,0.194,0.0,1.680,66.0,110.0,16347731.0,20148586.0,0.0,0.0,0.0,18124800.0,0.0,22315008.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.0,0.0,3752.0,0.0,0.0,4114878464.0,650072064.0,4703838208.0,90478800896.0,0.0,0.0
1556267304.236,48.187,9.456,39.961,0.259,0.0,2.137,66.0,110.0,16443347.0,20275997.0,0.0,90112.0,0.0,18206720.0,0.0,22749184.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3229.0,0.0,3784.0,0.0,0.0,4116082688.0,650072064.0,4717195264.0,90464239616.0,0.0,0.0
1556267305.236,48.608,9.579,39.806,0.194,0.0,1.812,66.0,110.0,16158818.0,19986520.0,0.0,0.0,0.0,17678336.0,0.0,22073344.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.0,0.0,3749.0,0.0,0.0,4117311488.0,650072064.0,4730306560.0,90449899520.0,0.0,0.0
