/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","28 Apr 2019 23:22:14 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556518996.627,0.0,0.250,99.750,0.0,0.0,0.0,174.0,1020.0,174.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433529344.0,843251712.0,19486158848.0,76184649728.0,0.0,0.0
1556518997.627,0.125,0.312,99.438,0.062,0.0,0.062,696.0,10930.0,696.0,10930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433111552.0,843251712.0,19486162944.0,76185063424.0,0.0,0.0
1556518998.627,0.0,0.125,99.875,0.0,0.0,0.0,1056.0,29792.0,1056.0,29792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432222720.0,843251712.0,19486162944.0,76185952256.0,0.0,0.0
1556518999.627,0.062,0.312,99.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431251968.0,843251712.0,19486162944.0,76186923008.0,0.0,0.0
1556519000.627,0.0,0.125,99.875,0.0,0.0,0.0,168.0,150.0,168.0,150.0,0.0,53248.0,0.0,20480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3430236160.0,843251712.0,19486158848.0,76187942912.0,0.0,0.0
1556519001.627,0.063,0.125,99.812,0.0,0.0,0.0,168.0,214.0,168.0,214.0,0.0,0.0,0.0,69632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3429380096.0,843251712.0,19486158848.0,76188798976.0,0.0,0.0
1556519002.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428966400.0,843251712.0,19486158848.0,76189212672.0,0.0,0.0
1556519003.627,4.875,0.875,94.188,0.062,0.0,0.0,234.0,394.0,234.0,394.0,0.0,0.0,0.0,4096.0,0.0,45056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,3512758272.0,843251712.0,19513692160.0,76077887488.0,0.0,0.0
1556519004.627,8.312,7.179,84.320,0.063,0.0,0.126,1265.0,1025.0,1265.0,1725.0,0.0,3526656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,3655708672.0,843251712.0,19513565184.0,75935064064.0,0.0,0.0
1556519005.627,2.072,0.753,96.736,0.377,0.0,0.063,66.0,110.0,66.0,1238.0,0.0,29487104.0,0.0,172032.0,0.0,0.0,0.0,0.0,0.0,4524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,36.0,0.0,0.0,0.0,0.0,3610300416.0,843251712.0,19514003456.0,75980034048.0,0.0,0.0
1556519006.627,2.562,1.062,96.188,0.062,0.0,0.125,684.0,728.0,684.0,8350.0,0.0,1183744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,56.0,0.0,0.0,3568730112.0,843251712.0,19514159104.0,76021448704.0,0.0,0.0
1556519007.627,10.838,9.578,79.143,0.189,0.0,0.252,882.0,728.0,882.0,5355.0,0.0,4722688.0,0.0,2781184.0,0.0,1499136.0,0.0,0.0,0.0,56.0,0.0,32.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,679.0,0.0,310.0,0.0,0.0,3733467136.0,843251712.0,19514527744.0,75856343040.0,0.0,0.0
1556519008.627,2.126,1.126,96.623,0.0,0.0,0.125,66.0,110.0,66.0,6798.0,0.0,200704.0,0.0,0.0,0.0,1523712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,369.0,0.0,0.0,3686785024.0,843251712.0,19487264768.0,75930288128.0,0.0,0.0
1556519009.627,0.063,0.314,99.623,0.0,0.0,0.0,1545.0,760.0,1545.0,6066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686817792.0,843251712.0,19487465472.0,75930054656.0,0.0,0.0
1556519010.627,0.063,0.251,99.686,0.0,0.0,0.0,309.0,152.0,309.0,6565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686940672.0,843251712.0,19487465472.0,75929931776.0,0.0,0.0
1556519011.627,6.262,1.127,92.549,0.063,0.0,0.0,66.0,118.0,2780.0,5157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3730432000.0,843251712.0,19487469568.0,75886436352.0,0.0,0.0
1556519012.627,5.164,3.715,90.995,0.0,0.0,0.126,573.0,1188.0,16860.0,8642.0,0.0,593920.0,0.0,61440.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,15.0,0.0,0.0,0.0,0.0,3667677184.0,843251712.0,19514994688.0,75921666048.0,0.0,0.0
1556519013.627,3.549,3.485,92.649,0.127,0.0,0.190,1434.0,1150.0,1.84467440737e+19,1.84467440737e+19,0.0,1433600.0,0.0,0.0,0.0,196608.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,45.0,0.0,0.0,3612762112.0,843251712.0,19514675200.0,75976900608.0,0.0,0.0
1556519014.627,0.125,0.313,99.562,0.0,0.0,0.0,375.0,152.0,375.0,539.0,0.0,0.0,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3607302144.0,843251712.0,19514585088.0,75982450688.0,0.0,0.0
1556519015.627,0.063,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,200704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,3606028288.0,843251712.0,19514580992.0,75983728640.0,0.0,0.0
1556519016.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605520384.0,843251712.0,19514580992.0,75984236544.0,0.0,0.0
1556519017.627,0.0,0.125,99.812,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604377600.0,843251712.0,19514580992.0,75985379328.0,0.0,0.0
1556519018.627,0.062,0.187,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3603869696.0,843251712.0,19514580992.0,75985887232.0,0.0,0.0
1556519019.627,0.688,0.438,98.875,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,40960.0,0.0,0.0,0.0,45056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,3581227008.0,843251712.0,19514580992.0,76008529920.0,0.0,0.0
1556519020.627,0.063,0.250,99.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28811264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,3546365952.0,843251712.0,19514580992.0,76043390976.0,0.0,0.0
1556519021.627,0.623,0.187,99.127,0.062,0.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545038848.0,843251712.0,19514580992.0,76044718080.0,0.0,0.0
1556519022.627,2.318,2.381,95.113,0.0,0.0,0.188,927.0,558.0,1.84467440737e+19,1.84467440737e+19,0.0,589824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,3526377472.0,843251712.0,19514556416.0,76063404032.0,0.0,0.0
1556519023.627,3.720,2.144,93.947,0.063,0.0,0.126,1352.0,2355.0,1.84467440737e+19,1.84467440737e+19,0.0,2174976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,3436392448.0,843251712.0,19486822400.0,76181123072.0,0.0,0.0
1556519024.627,0.125,0.125,99.750,0.0,0.0,0.0,309.0,152.0,309.0,152.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3436101632.0,843251712.0,19486310400.0,76181925888.0,0.0,0.0
1556519025.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435941888.0,843251712.0,19486310400.0,76182085632.0,0.0,0.0
1556519026.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435560960.0,843251712.0,19486310400.0,76182466560.0,0.0,0.0
1556519027.627,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3434700800.0,843251712.0,19486310400.0,76183326720.0,0.0,0.0
1556519028.627,0.062,0.187,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3434799104.0,843251712.0,19486310400.0,76183228416.0,0.0,0.0
1556519029.627,0.063,0.125,99.750,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3434418176.0,843251712.0,19486310400.0,76183609344.0,0.0,0.0
1556519030.627,0.0,0.188,99.812,0.0,0.0,0.0,102.0,66.0,102.0,66.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3433779200.0,843251712.0,19486314496.0,76184244224.0,0.0,0.0
1556519031.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433349120.0,843251712.0,19486314496.0,76184674304.0,0.0,0.0
1556519032.627,0.062,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433095168.0,843251712.0,19486314496.0,76184928256.0,0.0,0.0
1556519033.627,0.062,0.250,99.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432030208.0,843251712.0,19486314496.0,76185993216.0,0.0,0.0
1556519034.627,0.0,0.125,99.812,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430621184.0,843251712.0,19486310400.0,76187406336.0,0.0,0.0
1556519035.627,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3430113280.0,843251712.0,19486310400.0,76187914240.0,0.0,0.0
1556519036.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3429507072.0,843251712.0,19486310400.0,76188520448.0,0.0,0.0
1556519037.627,0.062,0.188,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428675584.0,843251712.0,19486310400.0,76189351936.0,0.0,0.0
1556519038.627,0.063,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428225024.0,843251712.0,19486310400.0,76189802496.0,0.0,0.0
1556519039.627,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3427753984.0,843251712.0,19486310400.0,76190273536.0,0.0,0.0
1556519040.627,1.871,0.250,97.754,0.062,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3427479552.0,843251712.0,19486310400.0,76190547968.0,0.0,0.0
1556519041.627,0.063,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3427188736.0,843251712.0,19486310400.0,76190838784.0,0.0,0.0
1556519042.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3426557952.0,843251712.0,19486310400.0,76191469568.0,0.0,0.0
1556519043.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426361344.0,843251712.0,19486310400.0,76191666176.0,0.0,0.0
1556519044.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426107392.0,843251712.0,19486310400.0,76191920128.0,0.0,0.0
1556519045.627,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426107392.0,843251712.0,19486310400.0,76191920128.0,0.0,0.0
1556519046.627,0.062,0.187,99.688,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425980416.0,843251712.0,19486310400.0,76192047104.0,0.0,0.0
1556519047.627,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425849344.0,843251712.0,19486314496.0,76192174080.0,0.0,0.0
1556519048.627,0.0,0.125,99.875,0.0,0.0,0.0,194.0,0.0,194.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3425722368.0,843251712.0,19486314496.0,76192301056.0,0.0,0.0
1556519049.627,0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425595392.0,843251712.0,19486314496.0,76192428032.0,0.0,0.0
1556519050.627,0.0,0.125,99.812,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,57344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,3425411072.0,843251712.0,19486314496.0,76192612352.0,0.0,0.0
1556519051.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425284096.0,843251712.0,19486314496.0,76192739328.0,0.0,0.0
1556519052.627,0.062,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425210368.0,843251712.0,19486314496.0,76192813056.0,0.0,0.0
1556519053.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425177600.0,843251712.0,19486314496.0,76192845824.0,0.0,0.0
1556519054.627,0.062,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3424923648.0,843251712.0,19486314496.0,76193099776.0,0.0,0.0
1556519055.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,3424923648.0,843251712.0,19486314496.0,76193099776.0,0.0,0.0
1556519056.627,0.0,0.187,99.750,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424923648.0,843251712.0,19486314496.0,76193099776.0,0.0,0.0
1556519057.627,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424923648.0,843251712.0,19486314496.0,76193099776.0,0.0,0.0
1556519058.627,0.0,0.188,99.812,0.0,0.0,0.0,576.0,576.0,576.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424923648.0,843251712.0,19486314496.0,76193099776.0,0.0,0.0
1556519059.626,0.063,0.188,99.750,0.0,0.0,0.0,336.0,204.0,336.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424796672.0,843251712.0,19486314496.0,76193226752.0,0.0,0.0
1556519060.627,0.062,0.125,99.812,0.0,0.0,0.0,576.0,510.0,576.0,510.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3424636928.0,843251712.0,19486314496.0,76193386496.0,0.0,0.0
1556519061.627,0.0,0.188,99.812,0.0,0.0,0.0,2976.0,2448.0,2976.0,2448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424542720.0,843251712.0,19486314496.0,76193480704.0,0.0,0.0
1556519062.627,0.0,0.125,99.812,0.063,0.0,0.0,576.0,510.0,576.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424415744.0,843251712.0,19486314496.0,76193607680.0,0.0,0.0
