/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 00:11:51 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556262990.847,39.539,8.701,49.776,0.192,0.0,1.791,132.0,102.0,9183131.0,11559052.0,0.0,0.0,0.0,10047488.0,0.0,12664832.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,2166.0,0.0,0.0,4073738240.0,542601216.0,2383671296.0,92947578880.0,0.0,0.0
1556262991.847,40.539,7.890,49.904,0.192,0.0,1.475,66.0,118.0,9192914.0,11575911.0,0.0,0.0,0.0,10014720.0,0.0,12709888.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,2161.0,0.0,0.0,4074860544.0,543559680.0,2391023616.0,92938145792.0,0.0,0.0
1556262992.846,40.999,8.072,48.943,0.128,0.0,1.858,66.0,102.0,9180539.0,11559465.0,0.0,0.0,0.0,9940992.0,0.0,12718080.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,0.0,2170.0,0.0,0.0,4075261952.0,544444416.0,2398371840.0,92929511424.0,0.0,0.0
1556262993.847,41.309,6.928,50.096,0.064,0.0,1.604,66.0,110.0,9186792.0,11550666.0,0.0,3076096.0,0.0,10088448.0,0.0,12726272.0,0.0,0.0,0.0,36.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1814.0,0.0,2164.0,0.0,0.0,4078260224.0,545411072.0,2405330944.0,92918587392.0,0.0,0.0
1556262994.847,40.475,7.569,49.968,0.192,0.0,1.796,66.0,110.0,9247515.0,11731754.0,0.0,167936.0,0.0,9928704.0,0.0,12775424.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1839.0,0.0,2212.0,0.0,0.0,4079468544.0,546353152.0,2412625920.0,92909142016.0,0.0,0.0
1556262995.847,41.195,8.010,49.205,0.191,0.0,1.399,66.0,110.0,9154215.0,11402559.0,0.0,0.0,0.0,9924608.0,0.0,12685312.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,0.0,2128.0,0.0,0.0,4080902144.0,547237888.0,2419974144.0,92899475456.0,0.0,0.0
1556262996.846,39.910,8.446,50.290,0.064,0.0,1.289,66.0,110.0,9191511.0,11560946.0,0.0,0.0,0.0,9973760.0,0.0,12726272.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,2165.0,0.0,0.0,4081700864.0,548352000.0,2427392000.0,92890144768.0,0.0,0.0
1556262997.847,39.948,8.441,49.871,0.258,0.0,1.482,66.0,110.0,9178484.0,11551283.0,0.0,0.0,0.0,10006528.0,0.0,12652544.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.0,0.0,2150.0,0.0,0.0,4081135616.0,549298176.0,2434703360.0,92882452480.0,0.0,0.0
1556262998.846,40.617,8.033,49.871,0.0,0.0,1.478,66.0,212.0,9143939.0,11478937.0,0.0,0.0,0.0,9957376.0,0.0,12640256.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.0,0.0,2138.0,0.0,0.0,4082098176.0,550080512.0,2442043392.0,92873367552.0,0.0,0.0
1556262999.847,40.103,6.727,51.100,0.194,0.0,1.876,66.0,110.0,9242215.0,11628232.0,0.0,24576.0,0.0,10072064.0,0.0,12779520.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1842.0,0.0,2192.0,0.0,0.0,4082786304.0,550850560.0,2448990208.0,92864962560.0,0.0,0.0
1556263000.847,41.875,7.001,49.261,0.128,0.0,1.734,66.0,110.0,9206173.0,11583505.0,0.0,0.0,0.0,10129408.0,0.0,12709888.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,0.0,2163.0,0.0,0.0,4086013952.0,551694336.0,2456244224.0,92853637120.0,0.0,0.0
1556263001.846,40.528,7.474,50.0,0.129,0.0,1.869,66.0,212.0,9130501.0,11488230.0,0.0,0.0,0.0,9854976.0,0.0,12689408.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,0.0,2157.0,0.0,0.0,4084260864.0,552296448.0,2463678464.0,92847353856.0,0.0,0.0
1556263002.847,40.525,8.451,49.168,0.192,0.0,1.665,66.0,110.0,9164156.0,11535956.0,0.0,0.0,0.0,10043392.0,0.0,12742656.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.0,0.0,2176.0,0.0,0.0,4088254464.0,553021440.0,2471067648.0,92835246080.0,0.0,0.0
1556263003.847,41.420,8.611,48.523,0.126,0.0,1.320,66.0,110.0,9216060.0,11583005.0,0.0,7733248.0,0.0,9953280.0,0.0,12800000.0,0.0,0.0,0.0,608.0,0.0,56.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1787.0,0.0,2174.0,0.0,0.0,4087681024.0,553795584.0,2478059520.0,92828053504.0,0.0,0.0
1556263004.847,40.271,8.827,49.098,0.129,0.0,1.675,66.0,110.0,9195779.0,11571306.0,0.0,77824.0,0.0,10002432.0,0.0,12718080.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1795.0,0.0,2187.0,0.0,0.0,4087267328.0,554549248.0,2485395456.0,92820377600.0,0.0,0.0
1556263005.847,41.053,7.234,49.810,0.127,0.0,1.777,66.0,110.0,9170751.0,11536172.0,0.0,0.0,0.0,9994240.0,0.0,12685312.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.0,0.0,2134.0,0.0,0.0,4088561664.0,555290624.0,2492448768.0,92811288576.0,0.0,0.0
1556263006.847,41.225,7.576,49.306,0.126,0.0,1.768,66.0,110.0,9387449.0,11770016.0,0.0,0.0,0.0,9908224.0,4096.0,12824576.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,1.0,2228.0,0.0,0.0,4091457536.0,556113920.0,2499698688.0,92800319488.0,0.0,0.0
1556263007.847,39.936,8.818,49.329,0.128,0.0,1.789,66.0,110.0,8967932.0,11307209.0,0.0,0.0,0.0,10043392.0,0.0,12587008.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.0,0.0,2099.0,0.0,0.0,4093689856.0,556761088.0,2507296768.0,92789841920.0,0.0,0.0
1556263008.846,41.901,7.526,48.597,0.191,0.0,1.786,66.0,110.0,9178438.0,11560940.0,0.0,0.0,0.0,9977856.0,0.0,12566528.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.0,0.0,2130.0,0.0,0.0,4094345216.0,557551616.0,2514464768.0,92781228032.0,0.0,0.0
1556263009.847,41.120,7.957,49.268,0.191,0.0,1.464,66.0,110.0,9211710.0,11590643.0,0.0,24576.0,0.0,9953280.0,0.0,12763136.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1785.0,0.0,2188.0,0.0,0.0,4095590400.0,558399488.0,2521473024.0,92772126720.0,0.0,0.0
1556263010.847,40.076,9.389,48.708,0.126,0.0,1.701,66.0,110.0,9181777.0,11537162.0,0.0,0.0,0.0,10100736.0,0.0,12754944.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,0.0,2171.0,0.0,0.0,4096663552.0,559095808.0,2528952320.0,92762877952.0,0.0,0.0
1556263011.847,40.853,6.981,50.549,0.129,0.0,1.487,66.0,110.0,9175091.0,11542581.0,0.0,0.0,0.0,9867264.0,0.0,12615680.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1766.0,0.0,2143.0,0.0,0.0,4095528960.0,559702016.0,2536288256.0,92756070400.0,0.0,0.0
1556263012.847,41.445,7.224,49.366,0.190,0.0,1.774,66.0,110.0,9187046.0,11537894.0,0.0,0.0,0.0,9846784.0,0.0,12808192.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.0,0.0,2176.0,0.0,0.0,4096081920.0,560320512.0,2543636480.0,92747550720.0,0.0,0.0
1556263013.846,42.159,8.508,47.429,0.190,0.0,1.714,66.0,110.0,9190841.0,11584603.0,0.0,0.0,0.0,19247104.0,0.0,24309760.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.0,0.0,2452.0,0.0,0.0,4100177920.0,560779264.0,2557616128.0,92729016320.0,0.0,0.0
1556263014.846,40.816,8.865,48.406,0.128,0.0,1.786,66.0,110.0,9209309.0,11575488.0,0.0,24576.0,0.0,21540864.0,0.0,22151168.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2044.0,0.0,2419.0,0.0,0.0,4097986560.0,561360896.0,2555310080.0,92732932096.0,0.0,0.0
1556263015.847,39.974,8.264,49.904,0.192,0.0,1.666,66.0,110.0,9167356.0,11527441.0,0.0,0.0,0.0,10027008.0,0.0,12771328.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.0,0.0,2118.0,0.0,0.0,4098920448.0,561778688.0,2562473984.0,92724416512.0,0.0,0.0
1556263016.846,42.065,7.266,49.012,0.064,0.0,1.593,66.0,110.0,9166609.0,11538471.0,0.0,0.0,0.0,10006528.0,0.0,12771328.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,0.0,2168.0,0.0,0.0,4101492736.0,562249728.0,2569801728.0,92714045440.0,0.0,0.0
1556263017.846,41.229,7.362,50.0,0.192,0.0,1.216,66.0,110.0,9182449.0,11534320.0,0.0,0.0,0.0,10035200.0,0.0,12795904.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,0.0,2183.0,0.0,0.0,4101185536.0,562630656.0,2577072128.0,92706701312.0,0.0,0.0
1556263018.847,41.788,7.102,49.144,0.127,0.0,1.839,66.0,110.0,9181108.0,11565208.0,0.0,11468800.0,0.0,9990144.0,0.0,12693504.0,0.0,0.0,0.0,528.0,0.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1795.0,0.0,2173.0,0.0,0.0,4102692864.0,563048448.0,2584289280.0,92697559040.0,0.0,0.0
1556263019.846,41.344,8.244,48.446,0.127,0.0,1.839,66.0,110.0,9177013.0,11553725.0,0.0,86016.0,0.0,10002432.0,0.0,12857344.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1797.0,0.0,2227.0,0.0,0.0,4103155712.0,563437568.0,2591588352.0,92689408000.0,0.0,0.0
1556263020.847,41.368,7.864,49.105,0.128,0.0,1.535,66.0,110.0,9193061.0,11553209.0,0.0,0.0,0.0,10088448.0,0.0,12840960.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,2157.0,0.0,0.0,4104359936.0,563838976.0,2598739968.0,92680650752.0,0.0,0.0
1556263021.846,39.936,9.265,49.521,0.192,0.0,1.086,66.0,110.0,9140168.0,11489355.0,0.0,0.0,0.0,9961472.0,0.0,12644352.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,0.0,2162.0,0.0,0.0,4103528448.0,564183040.0,2606092288.0,92673785856.0,0.0,0.0
1556263022.846,40.985,8.056,49.361,0.064,0.0,1.535,66.0,110.0,9240579.0,11728178.0,0.0,0.0,0.0,10027008.0,0.0,12800000.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,2194.0,0.0,0.0,4104667136.0,564580352.0,2613207040.0,92665135104.0,0.0,0.0
1556263023.847,12.816,3.093,83.649,0.126,0.0,0.316,66.0,110.0,2923718.0,3542993.0,0.0,0.0,0.0,3452928.0,0.0,4161536.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,683.0,0.0,0.0,4105580544.0,564719616.0,2617188352.0,92660101120.0,0.0,0.0
1556263024.847,0.940,2.257,96.803,0.0,0.0,0.0,330.0,1280.0,498.0,1448.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4105605120.0,564719616.0,2617196544.0,92660068352.0,0.0,0.0
1556263025.847,0.314,2.264,97.358,0.0,0.0,0.063,66.0,102.0,570.0,606.0,0.0,57344.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4105302016.0,564719616.0,2617196544.0,92660371456.0,0.0,0.0
1556263026.847,1.123,2.620,96.257,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4104159232.0,564719616.0,2617196544.0,92661514240.0,0.0,0.0
1556263027.847,1.063,1.876,96.936,0.063,0.0,0.063,66.0,102.0,66.0,102.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4103897088.0,564719616.0,2617196544.0,92661776384.0,0.0,0.0
1556263028.847,1.190,1.503,97.307,0.0,0.0,0.0,66.0,102.0,66.0,102.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4103897088.0,564719616.0,2617196544.0,92661776384.0,0.0,0.0
1556263029.846,18.832,5.148,75.643,0.0,0.0,0.377,66.0,204.0,3599726.0,4067862.0,0.0,1077248.0,0.0,3485696.0,0.0,4276224.0,0.0,0.0,0.0,8.0,0.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,633.0,0.0,730.0,0.0,0.0,4106317824.0,564887552.0,2617720832.0,92658663424.0,0.0,0.0
1556263030.847,44.889,8.635,44.762,0.254,0.0,1.460,198.0,204.0,12184542.0,15355214.0,0.0,0.0,0.0,13471744.0,0.0,17063936.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.0,0.0,2912.0,0.0,0.0,4109721600.0,565448704.0,2627403776.0,92645015552.0,0.0,0.0
1556263031.847,44.659,8.044,45.302,0.129,0.0,1.866,66.0,118.0,12177551.0,15358584.0,0.0,0.0,0.0,13406208.0,0.0,16982016.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419.0,0.0,2903.0,0.0,0.0,4110524416.0,565932032.0,2636857344.0,92634275840.0,0.0,0.0
1556263032.846,45.958,8.148,44.239,0.255,0.0,1.400,66.0,110.0,12154610.0,15321356.0,0.0,0.0,0.0,13365248.0,0.0,16965632.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.0,0.0,2881.0,0.0,0.0,4114182144.0,566411264.0,2646695936.0,92620300288.0,0.0,0.0
1556263033.847,44.437,8.568,45.269,0.256,0.0,1.471,66.0,110.0,12202286.0,15347795.0,0.0,7782400.0,0.0,13406208.0,4096.0,17207296.0,0.0,0.0,0.0,856.0,0.0,20.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2409.0,1.0,2953.0,0.0,0.0,4116262912.0,567005184.0,2656272384.0,92608049152.0,0.0,0.0
1556263034.847,45.888,8.600,43.691,0.126,0.0,1.695,66.0,110.0,12127441.0,15278727.0,0.0,167936.0,0.0,13520896.0,0.0,17047552.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2437.0,0.0,2908.0,0.0,0.0,4118712320.0,567492608.0,2666102784.0,92595281920.0,0.0,0.0
1556263035.846,43.529,9.015,45.589,0.193,0.0,1.674,66.0,110.0,12156207.0,15318528.0,0.0,0.0,0.0,13369344.0,0.0,16986112.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.0,0.0,2895.0,0.0,0.0,4119986176.0,567984128.0,2675781632.0,92583837696.0,0.0,0.0
1556263036.846,44.018,9.213,45.234,0.192,0.0,1.344,66.0,110.0,12149197.0,15283581.0,0.0,0.0,0.0,13340672.0,0.0,17018880.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.0,0.0,2904.0,0.0,0.0,4106547200.0,568516608.0,2685169664.0,92587356160.0,0.0,0.0
1556263037.846,43.649,7.995,46.293,0.129,0.0,1.934,66.0,110.0,12252807.0,15465221.0,0.0,0.0,0.0,13430784.0,0.0,16953344.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,0.0,2900.0,0.0,0.0,4106612736.0,568987648.0,2695569408.0,92576419840.0,0.0,0.0
1556263038.847,45.466,7.292,45.339,0.190,0.0,1.712,66.0,110.0,11911873.0,14994838.0,0.0,0.0,0.0,13070336.0,0.0,16379904.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361.0,0.0,2818.0,0.0,0.0,4109053952.0,569417728.0,2704777216.0,92564340736.0,0.0,0.0
1556263039.847,44.430,8.515,45.006,0.192,0.0,1.857,66.0,110.0,12151019.0,15329634.0,0.0,24576.0,0.0,13541376.0,0.0,17317888.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2477.0,0.0,2990.0,0.0,0.0,4107472896.0,569622528.0,2714562560.0,92555931648.0,0.0,0.0
1556263040.846,43.902,8.922,45.058,0.257,0.0,1.861,66.0,110.0,12355718.0,15541329.0,0.0,0.0,0.0,13398016.0,0.0,17190912.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.0,0.0,2922.0,0.0,0.0,4109357056.0,569856000.0,2724171776.0,92544204800.0,0.0,0.0
1556263041.846,44.720,8.715,44.338,0.127,0.0,2.099,66.0,110.0,12164555.0,15304263.0,0.0,0.0,0.0,13697024.0,0.0,17338368.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.0,0.0,2924.0,0.0,0.0,4109058048.0,570150912.0,2733752320.0,92534628352.0,0.0,0.0
1556263042.846,44.885,7.928,45.269,0.192,0.0,1.726,66.0,110.0,12215102.0,15395692.0,0.0,0.0,0.0,13373440.0,0.0,17014784.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.0,0.0,2941.0,0.0,0.0,4110106624.0,570445824.0,2743574528.0,92523462656.0,0.0,0.0
1556263043.846,45.234,7.678,45.170,0.128,0.0,1.791,66.0,110.0,12138836.0,15288837.0,0.0,10326016.0,0.0,13377536.0,0.0,17088512.0,0.0,0.0,0.0,964.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2377.0,0.0,2886.0,0.0,0.0,4109012992.0,570716160.0,2753298432.0,92514562048.0,0.0,0.0
1556263044.846,43.595,9.178,45.252,0.255,0.0,1.721,66.0,110.0,12175948.0,15313419.0,0.0,81920.0,0.0,13463552.0,0.0,17129472.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2427.0,0.0,2930.0,0.0,0.0,4109398016.0,570916864.0,2762760192.0,92504514560.0,0.0,0.0
1556263045.847,44.261,9.131,44.705,0.063,0.0,1.839,66.0,110.0,12145589.0,15319855.0,0.0,0.0,0.0,13455360.0,0.0,17059840.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423.0,0.0,2911.0,0.0,0.0,4110344192.0,571170816.0,2772541440.0,92493533184.0,0.0,0.0
1556263046.847,44.191,7.768,46.149,0.261,0.0,1.632,66.0,110.0,12135842.0,15295398.0,0.0,0.0,0.0,13279232.0,0.0,17170432.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414.0,0.0,2939.0,0.0,0.0,4110938112.0,571432960.0,2782191616.0,92483026944.0,0.0,0.0
1556263047.847,44.495,8.049,45.718,0.193,0.0,1.545,66.0,110.0,12240505.0,15389298.0,0.0,0.0,0.0,13615104.0,0.0,16920576.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2441.0,0.0,2894.0,0.0,0.0,4110671872.0,571731968.0,2791997440.0,92473188352.0,0.0,0.0
1556263048.846,44.125,8.094,45.627,0.261,0.0,1.893,66.0,110.0,12138042.0,15308780.0,0.0,0.0,0.0,13447168.0,0.0,17264640.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412.0,0.0,2949.0,0.0,0.0,4110446592.0,572092416.0,2801446912.0,92463603712.0,0.0,0.0
1556263049.846,43.633,8.662,45.895,0.065,0.0,1.745,66.0,110.0,12184971.0,15341613.0,0.0,24576.0,0.0,13369344.0,0.0,17072128.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2404.0,0.0,2917.0,0.0,0.0,4111695872.0,572350464.0,2811342848.0,92452200448.0,0.0,0.0
1556263050.846,45.367,7.732,44.792,0.192,0.0,1.917,66.0,110.0,12149714.0,15297227.0,0.0,0.0,0.0,13545472.0,0.0,17100800.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.0,0.0,2920.0,0.0,0.0,4113731584.0,572706816.0,2820907008.0,92440244224.0,0.0,0.0
1556263051.846,44.459,8.312,44.974,0.193,0.0,2.062,66.0,110.0,12185840.0,15362254.0,0.0,0.0,0.0,13484032.0,0.0,17137664.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.0,0.0,2941.0,0.0,0.0,4109086720.0,573046784.0,2831151104.0,92434305024.0,0.0,0.0
1556263052.846,44.226,8.883,44.924,0.127,0.0,1.840,66.0,102.0,12238909.0,15423097.0,0.0,0.0,0.0,13418496.0,0.0,17166336.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.0,0.0,2918.0,0.0,0.0,4109365248.0,573341696.0,2840276992.0,92424605696.0,0.0,0.0
1556263053.847,44.675,8.885,44.486,0.252,0.0,1.701,66.0,110.0,12059634.0,15187183.0,0.0,0.0,0.0,13389824.0,0.0,17035264.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,0.0,2919.0,0.0,0.0,4110557184.0,573607936.0,2849763328.0,92413661184.0,0.0,0.0
