/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 04:16:40 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556278646.468,76.811,7.306,14.485,0.508,0.0,0.889,0.0,0.0,25355926.0,30286896.0,0.0,0.0,0.0,44953600.0,0.0,89079808.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368.0,0.0,7203.0,0.0,0.0,6035296256.0,671514624.0,29041668096.0,64199110656.0,0.0,0.0
1556278647.468,78.704,6.607,13.278,0.449,0.0,0.962,0.0,0.0,22689692.0,28373542.0,0.0,0.0,0.0,59506688.0,4096.0,103550976.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.0,1.0,6785.0,0.0,0.0,6039474176.0,671531008.0,29159415808.0,64077168640.0,0.0,0.0
1556278648.468,76.694,7.790,13.870,0.633,0.0,1.013,0.0,0.0,22731007.0,27560772.0,0.0,0.0,0.0,34381824.0,0.0,128724992.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610.0,0.0,7116.0,0.0,0.0,6041772032.0,671535104.0,29007597568.0,64226684928.0,0.0,0.0
1556278649.467,75.558,7.211,15.954,0.511,0.0,0.766,0.0,0.0,24502429.0,29305321.0,0.0,0.0,0.0,32362496.0,0.0,73650176.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128.0,0.0,6856.0,0.0,0.0,6040748032.0,671535104.0,29026377728.0,64208928768.0,0.0,0.0
1556278650.467,78.208,6.671,14.041,0.508,0.0,0.572,0.0,0.0,24168107.0,29184278.0,0.0,24686592.0,0.0,88227840.0,0.0,86937600.0,0.0,0.0,0.0,2032.0,0.0,400.0,0.0,168.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,53.0,0.0,5852.0,0.0,6787.0,0.0,0.0,6042685440.0,671543296.0,29153124352.0,64080236544.0,0.0,0.0
1556278651.468,79.004,6.445,13.529,0.447,0.0,0.574,0.0,0.0,23231753.0,28141623.0,0.0,7966720.0,0.0,79327232.0,0.0,93433856.0,0.0,0.0,0.0,1352.0,0.0,280.0,0.0,416.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,5752.0,0.0,7092.0,0.0,0.0,6049837056.0,671547392.0,29160636416.0,64065568768.0,0.0,0.0
1556278652.468,78.123,7.419,12.809,0.698,0.0,0.951,0.0,0.0,22950719.0,28443612.0,0.0,0.0,0.0,95313920.0,0.0,98541568.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6311.0,0.0,6959.0,0.0,0.0,6055055360.0,671555584.0,29091246080.0,64129732608.0,0.0,0.0
1556278653.468,77.434,6.321,14.791,0.442,0.0,1.011,0.0,0.0,25659756.0,30652975.0,0.0,0.0,0.0,29917184.0,0.0,55017472.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.0,0.0,6507.0,0.0,0.0,6053625856.0,671555584.0,29108912128.0,64113496064.0,0.0,0.0
1556278654.468,76.567,5.446,16.719,0.317,0.0,0.950,0.0,0.0,26111088.0,30862784.0,0.0,0.0,0.0,27910144.0,0.0,39186432.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994.0,0.0,6553.0,0.0,0.0,6056681472.0,671559680.0,29130878976.0,64088469504.0,0.0,0.0
1556278655.468,76.718,5.916,15.967,0.445,0.0,0.954,0.0,0.0,25437816.0,31244083.0,0.0,98304.0,0.0,32829440.0,0.0,38629376.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5271.0,0.0,6469.0,0.0,0.0,6062936064.0,671563776.0,29154811904.0,64058277888.0,0.0,0.0
1556278656.468,76.399,7.379,14.631,0.445,0.0,1.145,0.0,0.0,24404737.0,29092939.0,0.0,0.0,0.0,94265344.0,0.0,36548608.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213.0,0.0,6065.0,0.0,0.0,6068428800.0,671567872.0,29239480320.0,63968112640.0,0.0,0.0
1556278657.470,77.714,7.407,13.665,0.511,0.0,0.702,0.0,0.0,23908161.0,29105207.0,0.0,0.0,0.0,135028736.0,0.0,32841728.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069.0,0.0,5406.0,0.0,0.0,6071697408.0,671567872.0,29259137024.0,63945187328.0,0.0,0.0
1556278658.470,76.840,6.726,14.911,0.444,0.0,1.079,0.0,0.0,24464265.0,29378001.0,0.0,0.0,0.0,100454400.0,0.0,36413440.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6239.0,0.0,6095.0,0.0,0.0,6075179008.0,671567872.0,29225558016.0,63975284736.0,0.0,0.0
1556278659.467,74.904,6.547,17.137,0.449,0.0,0.963,0.0,0.0,24633073.0,29315409.0,0.0,0.0,0.0,40632320.0,0.0,37265408.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5637.0,0.0,6210.0,0.0,0.0,6063153152.0,671567872.0,29232345088.0,63980523520.0,0.0,0.0
1556278660.468,73.772,7.530,17.230,0.511,0.0,0.957,0.0,0.0,25984804.0,31417865.0,0.0,24576.0,0.0,29184000.0,0.0,36610048.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5164.0,0.0,6068.0,0.0,0.0,6060703744.0,671571968.0,29255766016.0,63959547904.0,0.0,0.0
1556278661.468,75.858,6.163,16.963,0.381,0.0,0.635,0.0,0.0,25366554.0,30166155.0,0.0,0.0,0.0,28143616.0,0.0,39063552.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4943.0,0.0,6461.0,0.0,0.0,6061649920.0,671571968.0,29279354880.0,63935012864.0,0.0,0.0
1556278662.467,77.594,5.220,15.913,0.382,0.0,0.891,0.0,0.0,25903334.0,31087525.0,0.0,0.0,0.0,29462528.0,0.0,61681664.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5191.0,0.0,6608.0,0.0,0.0,6065614848.0,671571968.0,29320536064.0,63889866752.0,0.0,0.0
1556278663.468,76.913,7.589,14.222,0.510,0.0,0.765,0.0,0.0,23184080.0,28106046.0,0.0,0.0,0.0,27287552.0,0.0,110772224.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4845.0,0.0,6598.0,0.0,0.0,6068752384.0,671571968.0,29352427520.0,63854837760.0,0.0,0.0
1556278664.469,77.389,7.197,14.268,0.573,0.0,0.573,0.0,0.0,22410545.0,26685260.0,0.0,0.0,0.0,87773184.0,0.0,92835840.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5663.0,0.0,6979.0,0.0,0.0,6050119680.0,671571968.0,29483245568.0,63742652416.0,0.0,0.0
1556278665.467,78.083,6.262,14.569,0.447,0.0,0.639,0.0,0.0,25048460.0,31533119.0,0.0,17977344.0,0.0,33415168.0,0.0,99004416.0,0.0,0.0,0.0,1124.0,0.0,120.0,0.0,304.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,41.0,0.0,5204.0,0.0,6823.0,0.0,0.0,6048919552.0,671571968.0,29359337472.0,63867760640.0,0.0,0.0
1556278666.467,75.840,6.331,16.537,0.388,0.0,0.904,0.0,0.0,24356512.0,29516265.0,0.0,14946304.0,0.0,31047680.0,0.0,67174400.0,0.0,0.0,0.0,2468.0,0.0,20.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5460.0,0.0,6334.0,0.0,0.0,6046806016.0,671576064.0,29374439424.0,63854768128.0,0.0,0.0
1556278667.472,74.984,7.492,15.937,0.444,0.0,1.143,0.0,0.0,24242269.0,29068446.0,0.0,0.0,0.0,27197440.0,0.0,93147136.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828.0,0.0,6808.0,0.0,0.0,6045806592.0,671580160.0,29446004736.0,63784198144.0,0.0,0.0
1556278668.469,76.918,7.801,13.619,0.575,0.0,1.087,0.0,0.0,22652696.0,27276795.0,0.0,0.0,0.0,65355776.0,0.0,108412928.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5230.0,0.0,7023.0,0.0,0.0,6047854592.0,671580160.0,29510389760.0,63717765120.0,0.0,0.0
1556278669.469,79.209,6.186,13.265,0.574,0.0,0.765,0.0,0.0,24092402.0,29099642.0,0.0,0.0,0.0,81702912.0,0.0,95649792.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,280.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5778.0,0.0,6914.0,0.0,0.0,6051827712.0,671584256.0,29537210368.0,63686967296.0,0.0,0.0
1556278670.469,76.667,7.421,14.465,0.629,0.0,0.818,0.0,0.0,22402382.0,27755051.0,0.0,86016.0,0.0,83640320.0,0.0,90488832.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5789.0,0.0,6800.0,0.0,0.0,6045114368.0,671588352.0,29480062976.0,63750823936.0,0.0,0.0
1556278671.467,75.895,7.481,15.026,0.448,0.0,1.151,0.0,0.0,25495616.0,30538873.0,0.0,0.0,0.0,66990080.0,0.0,46198784.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5772.0,0.0,6335.0,0.0,0.0,6046617600.0,671588352.0,29471035392.0,63758348288.0,0.0,0.0
1556278672.467,76.508,7.556,14.540,0.444,0.0,0.952,0.0,0.0,24021696.0,29263028.0,0.0,0.0,0.0,29286400.0,0.0,67051520.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5199.0,0.0,6814.0,0.0,0.0,6049775616.0,671588352.0,29517348864.0,63708876800.0,0.0,0.0
1556278673.469,76.381,6.413,15.492,0.571,0.0,1.143,0.0,0.0,24745059.0,29440036.0,0.0,0.0,0.0,62574592.0,0.0,59232256.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.0,0.0,6480.0,0.0,0.0,6048296960.0,671588352.0,29530550272.0,63697154048.0,0.0,0.0
1556278674.468,77.042,6.238,15.498,0.579,0.0,0.643,0.0,0.0,24239169.0,29436346.0,0.0,0.0,0.0,87912448.0,0.0,36818944.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6055.0,0.0,6058.0,0.0,0.0,6052052992.0,671588352.0,29608046592.0,63615901696.0,0.0,0.0
1556278675.468,76.163,7.687,14.922,0.452,0.0,0.775,0.0,0.0,25602953.0,30796923.0,0.0,24576.0,0.0,88313856.0,0.0,35479552.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5634.0,0.0,5915.0,0.0,0.0,6051635200.0,671588352.0,29544382464.0,63679983616.0,0.0,0.0
1556278676.468,76.904,7.741,13.706,0.635,0.0,1.015,0.0,0.0,23770574.0,29466249.0,0.0,0.0,0.0,75345920.0,0.0,57389056.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5705.0,0.0,6082.0,0.0,0.0,6053683200.0,671588352.0,29579747328.0,63642570752.0,0.0,0.0
1556278677.469,79.271,5.374,14.331,0.512,0.0,0.512,0.0,0.0,22801141.0,26969840.0,0.0,0.0,0.0,91435008.0,0.0,63696896.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.0,0.0,6250.0,0.0,0.0,6054748160.0,671588352.0,29567578112.0,63653675008.0,0.0,0.0
1556278678.468,76.010,6.350,16.292,0.385,0.0,0.962,0.0,0.0,25922020.0,31485658.0,0.0,0.0,0.0,32792576.0,0.0,38170624.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5856.0,0.0,6345.0,0.0,0.0,6055002112.0,671592448.0,29590110208.0,63630884864.0,0.0,0.0
1556278679.468,75.543,6.960,15.645,0.511,0.0,1.341,0.0,0.0,26673506.0,32035333.0,0.0,0.0,0.0,30748672.0,0.0,36524032.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5466.0,0.0,6012.0,0.0,0.0,6052655104.0,671592448.0,29614317568.0,63609024512.0,0.0,0.0
1556278680.467,75.466,6.487,16.763,0.514,0.0,0.771,0.0,0.0,25057706.0,29568257.0,0.0,8937472.0,0.0,29999104.0,0.0,36442112.0,0.0,0.0,0.0,320.0,0.0,80.0,0.0,96.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,24.0,0.0,5274.0,0.0,6084.0,0.0,0.0,6052851712.0,671596544.0,29636628480.0,63586512896.0,0.0,0.0
1556278681.468,76.326,5.556,16.793,0.379,0.0,0.947,0.0,0.0,23784637.0,28455514.0,0.0,23875584.0,0.0,27672576.0,0.0,81502208.0,0.0,0.0,0.0,3056.0,0.0,68.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4841.0,0.0,6963.0,0.0,0.0,6055555072.0,671596544.0,29696143360.0,63524294656.0,0.0,0.0
1556278682.468,77.820,7.075,13.894,0.510,0.0,0.701,0.0,0.0,24707114.0,30159171.0,0.0,0.0,0.0,27643904.0,0.0,105267200.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4894.0,0.0,6592.0,0.0,0.0,6056824832.0,671596544.0,29784494080.0,63434674176.0,0.0,0.0
1556278683.467,77.438,8.031,13.129,0.574,0.0,0.829,0.0,0.0,23109186.0,28556708.0,0.0,0.0,0.0,30007296.0,0.0,139132928.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.0,0.0,7391.0,0.0,0.0,6052048896.0,671596544.0,29697720320.0,63526223872.0,0.0,0.0
1556278684.468,77.884,6.820,13.767,0.446,0.0,1.083,0.0,0.0,24612703.0,30108300.0,0.0,0.0,0.0,60915712.0,0.0,71524352.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5456.0,0.0,6196.0,0.0,0.0,6051569664.0,671596544.0,29742788608.0,63481634816.0,0.0,0.0
1556278685.467,75.962,6.218,16.474,0.385,0.0,0.962,0.0,0.0,24291460.0,28910714.0,0.0,94208.0,0.0,62902272.0,0.0,41213952.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5636.0,0.0,6443.0,0.0,0.0,6052519936.0,671596544.0,29730705408.0,63492767744.0,0.0,0.0
1556278686.469,76.860,6.484,15.448,0.445,0.0,0.763,0.0,0.0,24227312.0,28858967.0,0.0,0.0,0.0,30883840.0,0.0,97980416.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4974.0,0.0,7269.0,0.0,0.0,6057086976.0,671596544.0,29811150848.0,63407755264.0,0.0,0.0
1556278687.468,79.784,7.120,11.825,0.509,0.0,0.763,0.0,0.0,22700227.0,28694278.0,0.0,0.0,0.0,82878464.0,0.0,121290752.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201.0,0.0,6898.0,0.0,0.0,6061101056.0,671596544.0,29866299392.0,63348592640.0,0.0,0.0
1556278688.468,79.227,7.093,12.160,0.570,0.0,0.950,0.0,0.0,22492908.0,27301695.0,0.0,0.0,0.0,82567168.0,0.0,119017472.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,284.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6260.0,0.0,6989.0,0.0,0.0,6060335104.0,671596544.0,29792497664.0,63423160320.0,0.0,0.0
1556278689.468,76.834,6.757,14.929,0.386,0.0,1.094,0.0,0.0,24022544.0,28426030.0,0.0,0.0,0.0,88653824.0,0.0,57753600.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,204.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5857.0,0.0,6387.0,0.0,0.0,6059184128.0,671596544.0,29813768192.0,63403040768.0,0.0,0.0
1556278690.468,76.203,7.278,15.316,0.506,0.0,0.696,0.0,0.0,25587317.0,31457820.0,0.0,24576.0,0.0,41766912.0,0.0,38883328.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5308.0,0.0,6475.0,0.0,0.0,6060474368.0,671596544.0,29826195456.0,63389323264.0,0.0,0.0
1556278691.471,76.504,7.410,14.820,0.380,0.0,0.887,0.0,0.0,24997403.0,30297291.0,0.0,0.0,0.0,82436096.0,0.0,35672064.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5861.0,0.0,5961.0,0.0,0.0,6059622400.0,671596544.0,29895352320.0,63321018368.0,0.0,0.0
1556278692.467,76.692,6.130,15.581,0.639,0.0,0.958,0.0,0.0,23711626.0,27986285.0,0.0,0.0,0.0,90521600.0,0.0,34832384.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6116.0,0.0,5784.0,0.0,0.0,6059126784.0,671596544.0,29874618368.0,63342247936.0,0.0,0.0
1556278693.468,77.170,6.752,14.662,0.450,0.0,0.965,0.0,0.0,24365215.0,29885950.0,0.0,0.0,0.0,97271808.0,0.0,35594240.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6418.0,0.0,5888.0,0.0,0.0,6061322240.0,671596544.0,29890633728.0,63324037120.0,0.0,0.0
1556278694.468,76.099,6.692,16.061,0.446,0.0,0.701,0.0,0.0,25061724.0,28950325.0,0.0,0.0,0.0,50601984.0,0.0,38252544.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5423.0,0.0,6467.0,0.0,0.0,6064963584.0,671600640.0,29908058112.0,63302967296.0,0.0,0.0
1556278695.468,75.563,7.074,16.141,0.257,0.0,0.965,0.0,0.0,27029072.0,32982546.0,0.0,2134016.0,0.0,28565504.0,0.0,38850560.0,0.0,0.0,0.0,24.0,0.0,60.0,0.0,84.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,11.0,0.0,5047.0,0.0,6393.0,0.0,0.0,6063923200.0,671600640.0,29931692032.0,63280373760.0,0.0,0.0
1556278696.467,77.305,5.277,15.830,0.636,0.0,0.954,0.0,0.0,24953620.0,29995330.0,0.0,30498816.0,0.0,81227776.0,0.0,38940672.0,0.0,0.0,0.0,3092.0,0.0,196.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,6195.0,0.0,6490.0,0.0,0.0,6061273088.0,671600640.0,30001152000.0,63213563904.0,0.0,0.0
1556278697.467,76.598,6.266,15.793,0.384,0.0,0.959,0.0,0.0,26057754.0,30579142.0,0.0,0.0,0.0,43835392.0,0.0,36773888.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5605.0,0.0,6219.0,0.0,0.0,6055612416.0,671600640.0,29974118400.0,63246258176.0,0.0,0.0
1556278698.469,76.407,7.033,15.281,0.448,0.0,0.831,0.0,0.0,24754876.0,29182989.0,0.0,0.0,0.0,29732864.0,0.0,67977216.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207.0,0.0,6725.0,0.0,0.0,6059671552.0,671600640.0,30020599808.0,63195717632.0,0.0,0.0
1556278699.469,78.125,6.250,14.286,0.510,0.0,0.829,0.0,0.0,24796227.0,30382523.0,0.0,0.0,0.0,30703616.0,0.0,98394112.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0,0.0,7189.0,0.0,0.0,6062305280.0,671600640.0,30102929408.0,63110754304.0,0.0,0.0
1556278700.468,77.366,5.946,15.281,0.448,0.0,0.959,0.0,0.0,24242439.0,29831081.0,0.0,98304.0,0.0,28741632.0,0.0,101765120.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5144.0,0.0,6987.0,0.0,0.0,6061543424.0,671604736.0,30044229632.0,63170211840.0,0.0,0.0
1556278701.468,78.033,6.577,14.049,0.511,0.0,0.830,0.0,0.0,24068945.0,29417357.0,0.0,0.0,0.0,28377088.0,0.0,87379968.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4954.0,0.0,6761.0,0.0,0.0,6062624768.0,671604736.0,30067781632.0,63145578496.0,0.0,0.0
1556278702.468,76.087,7.417,15.345,0.384,0.0,0.767,0.0,0.0,23892819.0,28439441.0,0.0,0.0,0.0,28172288.0,0.0,88469504.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4920.0,0.0,6805.0,0.0,0.0,6063906816.0,671604736.0,30075957248.0,63136120832.0,0.0,0.0
1556278703.468,75.783,5.879,16.869,0.447,0.0,1.022,0.0,0.0,25874658.0,30957257.0,0.0,0.0,0.0,29085696.0,0.0,46661632.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0,0.0,6743.0,0.0,0.0,6066585600.0,671604736.0,30101651456.0,63107747840.0,0.0,0.0
1556278704.468,77.927,6.590,14.203,0.576,0.0,0.704,0.0,0.0,24121144.0,28642598.0,0.0,0.0,0.0,58630144.0,0.0,98357248.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5455.0,0.0,7080.0,0.0,0.0,6065401856.0,671604736.0,30212988928.0,62997594112.0,0.0,0.0
1556278705.467,78.466,6.773,13.355,0.767,0.0,0.639,0.0,0.0,22649695.0,27479919.0,0.0,24576.0,0.0,101863424.0,0.0,91258880.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6008.0,0.0,6715.0,0.0,0.0,6069428224.0,671604736.0,30190718976.0,63015837696.0,0.0,0.0
1556278706.468,78.649,7.266,12.620,0.510,0.0,0.956,0.0,0.0,23671388.0,28792974.0,0.0,0.0,0.0,80900096.0,0.0,96702464.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.0,0.0,6866.0,0.0,0.0,6070755328.0,671608832.0,30253572096.0,62951653376.0,0.0,0.0
1556278707.469,78.635,6.764,13.338,0.632,0.0,0.632,0.0,0.0,23668257.0,29010864.0,0.0,0.0,0.0,91054080.0,0.0,91283456.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6216.0,0.0,6845.0,0.0,0.0,6070382592.0,671608832.0,30216769536.0,62988828672.0,0.0,0.0
1556278708.468,77.479,6.782,14.523,0.512,0.0,0.704,0.0,0.0,24081333.0,29455670.0,0.0,0.0,0.0,70651904.0,0.0,54489088.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6073.0,0.0,6091.0,0.0,0.0,6068035584.0,671608832.0,30193385472.0,63014559744.0,0.0,0.0
1556278709.469,77.157,6.980,14.530,0.508,0.0,0.825,0.0,0.0,25174695.0,30210764.0,0.0,0.0,0.0,88403968.0,0.0,34295808.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5993.0,0.0,5718.0,0.0,0.0,6072164352.0,671608832.0,30271426560.0,62932389888.0,0.0,0.0
