/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 02:59:27 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556273144.973,76.933,5.323,16.033,0.317,0.0,1.394,66.0,110.0,25607858.0,31664414.0,0.0,0.0,0.0,31182848.0,0.0,38453248.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5481.0,0.0,6404.0,0.0,0.0,4539002880.0,662175744.0,9507987456.0,85238423552.0,0.0,0.0
1556273145.973,74.762,7.057,16.720,0.445,0.0,1.017,66.0,110.0,24737852.0,30590597.0,0.0,0.0,0.0,29675520.0,0.0,39813120.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.0,0.0,6720.0,0.0,0.0,4538363904.0,662175744.0,9529614336.0,85217435648.0,0.0,0.0
1556273146.973,76.120,6.466,16.005,0.320,0.0,1.088,66.0,110.0,25573193.0,31723955.0,0.0,24576.0,0.0,30232576.0,0.0,39895040.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,68.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0,5311.0,0.0,6600.0,0.0,0.0,4539305984.0,662175744.0,9553477632.0,85192630272.0,0.0,0.0
1556273147.973,74.698,6.866,16.974,0.318,0.0,1.144,66.0,110.0,25004793.0,30900978.0,0.0,0.0,0.0,30162944.0,0.0,38203392.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,116.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5328.0,0.0,6429.0,0.0,0.0,4540338176.0,662175744.0,9573789696.0,85171286016.0,0.0,0.0
1556273148.973,76.849,5.273,16.527,0.386,0.0,0.965,66.0,118.0,25556688.0,31729684.0,0.0,0.0,0.0,40284160.0,0.0,44027904.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5321.0,0.0,6282.0,0.0,0.0,4541759488.0,662179840.0,9606230016.0,85137420288.0,0.0,0.0
1556273149.977,78.289,8.429,11.494,0.575,0.0,1.213,66.0,110.0,23846692.0,29774320.0,0.0,0.0,0.0,128802816.0,0.0,121786368.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5539.0,0.0,6129.0,0.0,0.0,4552724480.0,662196224.0,9760866304.0,84971802624.0,0.0,0.0
1556273150.973,76.774,7.613,14.065,0.323,0.0,1.226,66.0,118.0,25761826.0,32150105.0,0.0,0.0,0.0,34316288.0,0.0,56811520.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5839.0,0.0,6815.0,0.0,0.0,4550242304.0,662196224.0,9635495936.0,85099655168.0,0.0,0.0
1556273151.977,75.080,7.202,16.316,0.382,0.0,1.020,66.0,110.0,24762599.0,30446514.0,0.0,24576.0,0.0,33357824.0,0.0,39493632.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5866.0,0.0,6571.0,0.0,0.0,4551868416.0,662196224.0,9659170816.0,85074354176.0,0.0,0.0
1556273152.977,76.992,5.672,16.189,0.255,0.0,0.892,66.0,212.0,26098236.0,32445601.0,0.0,43646976.0,0.0,31805440.0,0.0,40062976.0,0.0,0.0,0.0,6028.0,0.0,100.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,5619.0,0.0,6753.0,0.0,0.0,4551995392.0,662196224.0,9682669568.0,85050728448.0,0.0,0.0
1556273153.973,75.990,8.110,14.176,0.511,0.0,1.213,66.0,110.0,23996589.0,30012261.0,0.0,0.0,0.0,74158080.0,0.0,64319488.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5583.0,0.0,6299.0,0.0,0.0,4555517952.0,662204416.0,9736781824.0,84993085440.0,0.0,0.0
1556273154.973,76.209,7.125,15.331,0.382,0.0,0.954,66.0,110.0,25706132.0,31686582.0,0.0,0.0,0.0,40755200.0,0.0,66953216.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278.0,0.0,6626.0,0.0,0.0,4554395648.0,662204416.0,9717030912.0,85013958656.0,0.0,0.0
1556273155.973,75.143,6.866,16.592,0.381,0.0,1.017,66.0,118.0,25329599.0,31263049.0,0.0,0.0,0.0,30052352.0,0.0,40050688.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5249.0,0.0,6616.0,0.0,0.0,4552577024.0,662212608.0,9741766656.0,84991033344.0,0.0,0.0
1556273156.973,76.647,5.950,16.187,0.320,0.0,0.896,66.0,110.0,25274211.0,31218303.0,0.0,94208.0,0.0,37793792.0,0.0,43327488.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5645.0,0.0,6837.0,0.0,0.0,4553187328.0,662216704.0,9763917824.0,84968267776.0,0.0,0.0
1556273157.974,75.239,7.384,15.786,0.446,0.0,1.146,66.0,110.0,25329809.0,31467827.0,0.0,0.0,0.0,31854592.0,0.0,41467904.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,6494.0,0.0,0.0,4555919360.0,662216704.0,9784029184.0,84945424384.0,0.0,0.0
1556273158.973,74.777,7.452,16.306,0.446,0.0,1.019,66.0,110.0,25577927.0,31667101.0,0.0,0.0,0.0,30900224.0,0.0,40484864.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5405.0,0.0,6669.0,0.0,0.0,4555337728.0,662216704.0,9807753216.0,84922281984.0,0.0,0.0
1556273159.975,74.840,6.513,17.305,0.319,0.0,1.022,66.0,110.0,24624923.0,30499379.0,0.0,0.0,0.0,31760384.0,0.0,38354944.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5538.0,0.0,6414.0,0.0,0.0,4553482240.0,662216704.0,9830400000.0,84901490688.0,0.0,0.0
1556273160.973,76.440,5.506,16.453,0.448,0.0,1.152,66.0,110.0,26302176.0,32600607.0,0.0,0.0,0.0,30097408.0,0.0,38981632.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5391.0,0.0,6492.0,0.0,0.0,4555124736.0,662220800.0,9854402560.0,84875841536.0,0.0,0.0
1556273161.973,74.435,5.746,18.399,0.387,0.0,1.033,66.0,118.0,24567384.0,30388025.0,0.0,24576.0,0.0,31109120.0,0.0,38727680.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5453.0,0.0,6485.0,0.0,0.0,4555743232.0,662220800.0,9876393984.0,84853231616.0,0.0,0.0
1556273162.973,73.880,7.490,17.286,0.448,0.0,0.896,66.0,286.0,24899367.0,30785659.0,0.0,0.0,0.0,28827648.0,0.0,37896192.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5113.0,0.0,6346.0,0.0,0.0,4554063872.0,662224896.0,9900011520.0,84831289344.0,0.0,0.0
1556273163.973,74.839,6.628,17.246,0.257,0.0,1.030,66.0,118.0,26042564.0,32395763.0,0.0,0.0,0.0,31399936.0,0.0,38342656.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5493.0,0.0,6316.0,0.0,0.0,4556439552.0,662224896.0,9922211840.0,84806713344.0,0.0,0.0
1556273164.974,76.361,5.958,16.015,0.448,0.0,1.217,66.0,110.0,24824536.0,30618912.0,0.0,0.0,0.0,41861120.0,0.0,47812608.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.0,0.0,6654.0,0.0,0.0,4563664896.0,662233088.0,9954717696.0,84766973952.0,0.0,0.0
1556273165.973,78.366,8.807,11.295,0.511,0.0,1.021,66.0,110.0,24896746.0,31233146.0,0.0,0.0,0.0,131416064.0,0.0,131833856.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5435.0,0.0,6428.0,0.0,0.0,4559654912.0,662253568.0,10121166848.0,84604514304.0,0.0,0.0
1556273166.973,76.953,7.234,14.405,0.448,0.0,0.960,66.0,110.0,24681750.0,30483185.0,0.0,24576.0,0.0,37085184.0,0.0,52338688.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6105.0,0.0,6611.0,0.0,0.0,4558860288.0,662253568.0,9982537728.0,84743938048.0,0.0,0.0
1556273167.973,76.869,6.379,15.528,0.451,0.0,0.773,66.0,212.0,25310101.0,31462942.0,0.0,0.0,0.0,33247232.0,0.0,39817216.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5919.0,0.0,6682.0,0.0,0.0,4563312640.0,662257664.0,10006822912.0,84715196416.0,0.0,0.0
1556273168.973,76.688,5.669,15.732,0.510,0.0,1.401,66.0,118.0,25768820.0,31906950.0,0.0,0.0,0.0,30961664.0,0.0,39313408.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5459.0,0.0,6521.0,0.0,0.0,4561334272.0,662257664.0,10029371392.0,84694626304.0,0.0,0.0
1556273169.973,74.488,7.225,16.880,0.448,0.0,0.959,66.0,110.0,25325541.0,31385964.0,0.0,0.0,0.0,31141888.0,0.0,36892672.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.0,0.0,6181.0,0.0,0.0,4560678912.0,662257664.0,10052067328.0,84672585728.0,0.0,0.0
1556273170.976,74.407,6.286,17.704,0.385,0.0,1.219,66.0,110.0,24509603.0,30526690.0,0.0,0.0,0.0,31387648.0,0.0,38420480.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512.0,0.0,6351.0,0.0,0.0,4562059264.0,662257664.0,10074398720.0,84648873984.0,0.0,0.0
1556273171.974,75.461,6.739,16.402,0.381,0.0,1.017,66.0,110.0,25042545.0,30846423.0,0.0,24576.0,0.0,30986240.0,0.0,38658048.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5530.0,0.0,6448.0,0.0,0.0,4560809984.0,662265856.0,10098933760.0,84625580032.0,0.0,0.0
1556273172.973,74.502,5.780,18.369,0.321,0.0,1.028,66.0,110.0,24833155.0,30574203.0,0.0,43745280.0,0.0,29360128.0,0.0,37609472.0,0.0,0.0,0.0,5688.0,0.0,60.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,5168.0,0.0,6225.0,0.0,0.0,4561715200.0,662269952.0,10119921664.0,84603682816.0,0.0,0.0
1556273173.973,75.775,6.977,16.021,0.452,0.0,0.775,66.0,118.0,25662374.0,31996892.0,0.0,0.0,0.0,29700096.0,0.0,38174720.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5220.0,0.0,6365.0,0.0,0.0,4560982016.0,662278144.0,10143571968.0,84580757504.0,0.0,0.0
1556273174.973,74.411,7.320,16.677,0.382,0.0,1.209,66.0,118.0,25844044.0,32308341.0,0.0,0.0,0.0,29474816.0,0.0,38666240.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5199.0,0.0,6441.0,0.0,0.0,4564115456.0,662278144.0,10165231616.0,84555964416.0,0.0,0.0
1556273175.975,74.404,6.254,18.053,0.322,0.0,0.967,66.0,110.0,24773916.0,30393090.0,0.0,0.0,0.0,30748672.0,0.0,38838272.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,0.0,6561.0,0.0,0.0,4563034112.0,662278144.0,10189602816.0,84532674560.0,0.0,0.0
1556273176.973,78.055,7.102,13.500,0.448,0.0,0.896,66.0,110.0,25267775.0,31516452.0,0.0,86016.0,0.0,90349568.0,0.0,80498688.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5812.0,0.0,6330.0,0.0,0.0,4570439680.0,662282240.0,10215526400.0,84499341312.0,0.0,0.0
1556273177.973,76.603,7.179,14.872,0.321,0.0,1.026,66.0,110.0,25106690.0,31107961.0,0.0,0.0,0.0,31457280.0,0.0,56999936.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5507.0,0.0,7123.0,0.0,0.0,4572831744.0,662286336.0,10223628288.0,84488843264.0,0.0,0.0
1556273178.975,76.875,6.553,15.060,0.441,0.0,1.071,66.0,110.0,25761941.0,31982368.0,0.0,0.0,0.0,31629312.0,0.0,39817216.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5601.0,0.0,6633.0,0.0,0.0,4571557888.0,662286336.0,10248900608.0,84464844800.0,0.0,0.0
1556273179.973,76.414,6.675,15.639,0.381,0.0,0.890,66.0,110.0,24874803.0,30660875.0,0.0,0.0,0.0,33509376.0,0.0,40603648.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5857.0,0.0,6793.0,0.0,0.0,4573192192.0,662286336.0,10271305728.0,84440805376.0,0.0,0.0
1556273180.973,75.467,6.310,16.549,0.322,0.0,1.352,66.0,110.0,25389465.0,31632236.0,0.0,0.0,0.0,42356736.0,0.0,48410624.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.0,0.0,6259.0,0.0,0.0,4571926528.0,662286336.0,10311987200.0,84401389568.0,0.0,0.0
1556273181.973,77.287,8.637,12.604,0.576,0.0,0.896,66.0,110.0,24390813.0,30415128.0,0.0,24576.0,0.0,127848448.0,0.0,111943680.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5348.0,0.0,6290.0,0.0,0.0,4579414016.0,662294528.0,10513428480.0,84192452608.0,0.0,0.0
1556273182.974,76.126,7.014,14.929,0.515,0.0,1.416,66.0,110.0,25611936.0,31972820.0,0.0,0.0,0.0,41955328.0,0.0,73564160.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5831.0,0.0,6511.0,0.0,0.0,4574515200.0,662302720.0,10330656768.0,84380114944.0,0.0,0.0
1556273183.974,76.928,5.991,15.551,0.382,0.0,1.147,66.0,118.0,24797429.0,30514641.0,0.0,0.0,0.0,36945920.0,0.0,40206336.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6483.0,0.0,6770.0,0.0,0.0,4574879744.0,662302720.0,10354143232.0,84356263936.0,0.0,0.0
1556273184.973,75.418,6.499,16.474,0.450,0.0,1.158,66.0,110.0,25962203.0,32226353.0,0.0,0.0,0.0,29249536.0,0.0,41865216.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5113.0,0.0,6982.0,0.0,0.0,4578013184.0,662302720.0,10376458240.0,84330815488.0,0.0,0.0
1556273185.974,74.840,7.895,15.789,0.385,0.0,1.091,66.0,118.0,25029545.0,31147819.0,0.0,0.0,0.0,32694272.0,0.0,39981056.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5786.0,0.0,6669.0,0.0,0.0,4577107968.0,662302720.0,10401488896.0,84306690048.0,0.0,0.0
1556273186.973,74.840,6.769,17.114,0.319,0.0,0.958,66.0,110.0,23693436.0,29131751.0,0.0,24576.0,0.0,29605888.0,0.0,38592512.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5223.0,0.0,6476.0,0.0,0.0,4578463744.0,662302720.0,10423853056.0,84282970112.0,0.0,0.0
1556273187.974,75.548,6.516,16.516,0.387,0.0,1.032,66.0,110.0,26840091.0,33418561.0,0.0,0.0,0.0,31522816.0,0.0,41791488.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5642.0,0.0,6978.0,0.0,0.0,4577714176.0,662302720.0,10448125952.0,84259446784.0,0.0,0.0
1556273188.975,75.884,5.916,16.913,0.322,0.0,0.965,66.0,110.0,24835404.0,30599286.0,0.0,0.0,0.0,32821248.0,0.0,37543936.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5723.0,0.0,6291.0,0.0,0.0,4577759232.0,662302720.0,10472202240.0,84235325440.0,0.0,0.0
1556273189.973,74.352,7.448,16.192,0.453,0.0,1.554,66.0,110.0,25483738.0,31544540.0,0.0,0.0,0.0,30375936.0,0.0,38273024.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5365.0,0.0,6382.0,0.0,0.0,4580970496.0,662302720.0,10495008768.0,84209307648.0,0.0,0.0
1556273190.973,74.206,7.624,16.773,0.381,0.0,1.017,66.0,110.0,25841041.0,32088908.0,0.0,0.0,0.0,27750400.0,0.0,38547456.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4818.0,0.0,6346.0,0.0,0.0,4580438016.0,662315008.0,10517626880.0,84187209728.0,0.0,0.0
1556273191.973,74.456,6.658,17.350,0.384,0.0,1.152,66.0,110.0,24679111.0,30621058.0,0.0,24576.0,0.0,31338496.0,0.0,37322752.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5549.0,0.0,6203.0,0.0,0.0,4579921920.0,662315008.0,10540457984.0,84164894720.0,0.0,0.0
1556273192.974,74.563,6.602,17.476,0.259,0.0,1.100,66.0,110.0,25485825.0,31295786.0,0.0,43745280.0,0.0,28913664.0,0.0,38174720.0,0.0,0.0,0.0,5448.0,0.0,40.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,5107.0,0.0,6367.0,0.0,0.0,4579827712.0,662327296.0,10562891776.0,84142542848.0,0.0,0.0
1556273193.974,74.564,6.908,16.979,0.452,0.0,1.097,66.0,110.0,25515942.0,31843293.0,0.0,0.0,0.0,31162368.0,0.0,38572032.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5454.0,0.0,6370.0,0.0,0.0,4582060032.0,662327296.0,10584178688.0,84119023616.0,0.0,0.0
1556273194.973,74.792,7.358,16.507,0.384,0.0,0.960,66.0,118.0,25156587.0,30971181.0,0.0,0.0,0.0,30609408.0,0.0,38260736.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5417.0,0.0,6426.0,0.0,0.0,4582203392.0,662327296.0,10608758784.0,84094300160.0,0.0,0.0
1556273195.973,73.958,4.939,19.371,0.321,0.0,1.411,66.0,118.0,25081409.0,30960930.0,0.0,0.0,0.0,28463104.0,0.0,39227392.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5033.0,0.0,6594.0,0.0,0.0,4581408768.0,662327296.0,10630545408.0,84073308160.0,0.0,0.0
1556273196.973,77.273,6.914,14.277,0.384,0.0,1.152,66.0,110.0,24963995.0,31069774.0,0.0,81920.0,0.0,58777600.0,0.0,58941440.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5423.0,0.0,6847.0,0.0,0.0,4583337984.0,662339584.0,10689073152.0,84012838912.0,0.0,0.0
1556273197.973,79.313,7.957,11.203,0.573,0.0,0.955,66.0,110.0,24157220.0,30210184.0,0.0,0.0,4096.0,124186624.0,0.0,128585728.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5202.0,0.0,6646.0,0.0,0.0,4586541056.0,662355968.0,10833137664.0,83865554944.0,0.0,0.0
1556273198.973,76.705,6.757,15.251,0.386,0.0,0.901,66.0,118.0,26009408.0,32375131.0,0.0,0.0,0.0,35680256.0,0.0,60780544.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5544.0,0.0,7017.0,0.0,0.0,4582518784.0,662355968.0,10689646592.0,84013068288.0,0.0,0.0
1556273199.974,77.677,6.065,14.581,0.452,0.0,1.226,66.0,110.0,23982354.0,29880676.0,0.0,0.0,0.0,74649600.0,0.0,68886528.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6101.0,0.0,6419.0,0.0,0.0,4584316928.0,662360064.0,10744856576.0,83956056064.0,0.0,0.0
1556273200.973,76.425,8.136,13.901,0.448,0.0,1.089,66.0,110.0,26346033.0,32728599.0,0.0,0.0,0.0,52842496.0,0.0,71454720.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,404.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5700.0,0.0,6922.0,0.0,0.0,4581904384.0,662364160.0,10726318080.0,83977003008.0,0.0,0.0
1556273201.974,75.032,7.272,15.959,0.386,0.0,1.351,66.0,110.0,24770564.0,30639208.0,0.0,24576.0,0.0,33165312.0,0.0,38952960.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5656.0,0.0,6356.0,0.0,0.0,4581429248.0,662364160.0,10748600320.0,83955195904.0,0.0,0.0
1556273202.972,76.819,6.375,15.518,0.322,0.0,0.966,66.0,110.0,25480084.0,31441683.0,0.0,0.0,0.0,33038336.0,0.0,41467904.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5861.0,0.0,6984.0,0.0,0.0,4582289408.0,662364160.0,10772992000.0,83929944064.0,0.0,0.0
1556273203.977,77.065,5.972,15.375,0.445,0.0,1.144,66.0,110.0,25562346.0,31684128.0,0.0,0.0,0.0,38838272.0,0.0,42180608.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,116.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5869.0,0.0,6531.0,0.0,0.0,4585857024.0,662368256.0,10794991616.0,83904372736.0,0.0,0.0
1556273204.974,75.145,6.714,16.527,0.387,0.0,1.227,66.0,110.0,24752683.0,30518712.0,0.0,0.0,0.0,31354880.0,0.0,43327488.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5477.0,0.0,6810.0,0.0,0.0,4585074688.0,662368256.0,10815078400.0,83885068288.0,0.0,0.0
1556273205.973,76.181,6.577,15.900,0.383,0.0,0.958,66.0,118.0,24844506.0,30665981.0,0.0,0.0,0.0,32403456.0,0.0,40865792.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5747.0,0.0,6862.0,0.0,0.0,4585095168.0,662368256.0,10840383488.0,83859742720.0,0.0,0.0
1556273206.973,74.904,6.739,16.560,0.449,0.0,1.348,66.0,110.0,26024304.0,32201301.0,0.0,24576.0,0.0,31449088.0,4096.0,39874560.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5536.0,1.0,6642.0,0.0,0.0,4587905024.0,662376448.0,10862583808.0,83834724352.0,0.0,0.0
1556273207.975,75.719,6.134,16.741,0.256,0.0,1.150,66.0,110.0,25102799.0,31274120.0,0.0,0.0,0.0,32051200.0,0.0,40136704.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5648.0,0.0,6682.0,0.0,0.0,4588515328.0,662376448.0,10887704576.0,83808993280.0,0.0,0.0
