/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 01:51:31 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556269310.607,66.404,7.808,24.278,0.328,0.0,1.181,66.0,110.0,20810001.0,26301940.0,0.0,0.0,0.0,24481792.0,0.0,31010816.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.0,0.0,5251.0,0.0,0.0,4687089664.0,651546624.0,13189050368.0,81419902976.0,0.0,0.0
1556269311.608,67.541,7.410,23.410,0.459,0.0,1.180,66.0,110.0,21157165.0,26915967.0,0.0,0.0,0.0,25595904.0,0.0,32329728.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4612.0,0.0,5497.0,0.0,0.0,4688691200.0,651546624.0,13207687168.0,81399664640.0,0.0,0.0
1556269312.608,66.904,7.692,23.788,0.388,0.0,1.228,66.0,118.0,20957342.0,26551983.0,0.0,0.0,0.0,24600576.0,0.0,30748672.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4441.0,0.0,5182.0,0.0,0.0,4689043456.0,651554816.0,13224873984.0,81382117376.0,0.0,0.0
1556269313.608,65.798,7.231,25.277,0.391,0.0,1.303,66.0,110.0,21086809.0,26767935.0,0.0,24576.0,0.0,24952832.0,0.0,31035392.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4456.0,0.0,5254.0,0.0,0.0,4690747392.0,651563008.0,13244071936.0,81361207296.0,0.0,0.0
1556269314.608,67.554,7.203,23.751,0.389,0.0,1.103,66.0,110.0,20492088.0,25999477.0,0.0,0.0,0.0,24850432.0,0.0,31440896.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468.0,0.0,5294.0,0.0,0.0,4691492864.0,651563008.0,13261053952.0,81343479808.0,0.0,0.0
1556269315.609,67.161,6.323,24.839,0.452,0.0,1.226,66.0,110.0,21209209.0,26844618.0,0.0,0.0,0.0,25309184.0,0.0,31719424.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4546.0,0.0,5392.0,0.0,0.0,4691398656.0,651563008.0,13280325632.0,81324302336.0,0.0,0.0
1556269316.609,66.775,6.684,24.854,0.130,0.0,1.557,66.0,110.0,20968988.0,26580025.0,0.0,0.0,0.0,24752128.0,0.0,31166464.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4412.0,0.0,5255.0,0.0,0.0,4690358272.0,651563008.0,13298511872.0,81307156480.0,0.0,0.0
1556269317.608,66.753,8.036,23.266,0.518,0.0,1.426,66.0,110.0,20625569.0,26181709.0,0.0,0.0,0.0,24760320.0,0.0,31358976.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4444.0,0.0,5382.0,0.0,0.0,4692426752.0,651563008.0,13316460544.0,81287139328.0,0.0,0.0
1556269318.607,66.408,7.364,24.871,0.258,0.0,1.098,66.0,110.0,21220123.0,26925795.0,0.0,24576.0,0.0,24743936.0,0.0,32129024.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4486.0,0.0,5425.0,0.0,0.0,4693073920.0,651563008.0,13334683648.0,81268269056.0,0.0,0.0
1556269319.608,69.781,6.637,21.392,0.515,0.0,1.675,66.0,110.0,20581299.0,26098485.0,0.0,0.0,0.0,56107008.0,0.0,50413568.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4993.0,0.0,5538.0,0.0,0.0,4697997312.0,651567104.0,13392117760.0,81205907456.0,0.0,0.0
1556269320.607,77.200,8.799,12.588,0.706,0.0,0.706,66.0,118.0,19743677.0,25264645.0,0.0,0.0,0.0,136716288.0,0.0,130883584.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5472.0,0.0,6175.0,0.0,0.0,4704428032.0,651575296.0,13617037312.0,80974548992.0,0.0,0.0
1556269321.608,75.738,8.537,13.607,0.706,0.0,1.412,66.0,110.0,20791729.0,26509869.0,0.0,0.0,0.0,82837504.0,4096.0,115580928.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540.0,1.0,7255.0,0.0,0.0,4705456128.0,651583488.0,13379375104.0,81211174912.0,0.0,0.0
1556269322.607,72.118,6.375,19.833,0.386,0.0,1.288,66.0,110.0,20126994.0,25191879.0,0.0,28774400.0,0.0,29310976.0,0.0,38682624.0,0.0,0.0,0.0,2704.0,0.0,32.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5241.0,0.0,6649.0,0.0,0.0,4706562048.0,651587584.0,13402411008.0,81187028992.0,0.0,0.0
1556269323.609,76.766,7.129,14.768,0.382,0.0,0.955,66.0,110.0,21394634.0,27300968.0,0.0,90112.0,0.0,40693760.0,0.0,48578560.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5267.0,0.0,6309.0,0.0,0.0,4708761600.0,651587584.0,13407449088.0,81179791360.0,0.0,0.0
1556269324.608,66.275,7.320,24.575,0.327,0.0,1.503,66.0,110.0,20962674.0,26543601.0,0.0,0.0,0.0,25473024.0,0.0,31789056.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4592.0,0.0,5502.0,0.0,0.0,4707655680.0,651587584.0,13426143232.0,81162203136.0,0.0,0.0
1556269325.607,67.356,7.757,23.335,0.323,0.0,1.228,66.0,118.0,20711264.0,26274374.0,0.0,0.0,0.0,24563712.0,0.0,31399936.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4427.0,0.0,5272.0,0.0,0.0,4710760448.0,651587584.0,13443436544.0,81141805056.0,0.0,0.0
1556269326.608,66.558,6.193,25.554,0.326,0.0,1.369,66.0,110.0,21331463.0,27022899.0,0.0,0.0,0.0,25432064.0,0.0,31793152.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512.0,0.0,5417.0,0.0,0.0,4706869248.0,651587584.0,13462769664.0,81126363136.0,0.0,0.0
1556269327.608,66.493,6.962,24.658,0.520,0.0,1.366,66.0,110.0,20177163.0,25545605.0,0.0,0.0,0.0,23777280.0,0.0,30388224.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4257.0,0.0,5111.0,0.0,0.0,4706799616.0,651587584.0,13480071168.0,81109131264.0,0.0,0.0
1556269328.608,67.846,7.653,22.572,0.386,0.0,1.543,66.0,110.0,21297377.0,27028342.0,0.0,24576.0,0.0,25579520.0,0.0,32358400.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4586.0,0.0,5517.0,0.0,0.0,4706820096.0,651587584.0,13498437632.0,81090744320.0,0.0,0.0
1556269329.607,66.471,8.138,23.828,0.326,0.0,1.237,66.0,110.0,20860519.0,26502861.0,0.0,0.0,0.0,24784896.0,0.0,31416320.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4460.0,0.0,5346.0,0.0,0.0,4707414016.0,651587584.0,13516361728.0,81072226304.0,0.0,0.0
1556269330.608,65.560,7.031,25.651,0.391,0.0,1.367,66.0,110.0,20414824.0,25830755.0,0.0,0.0,0.0,24129536.0,0.0,30810112.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.0,0.0,5233.0,0.0,0.0,4716527616.0,651587584.0,13533941760.0,81045532672.0,0.0,0.0
1556269331.609,68.117,6.429,23.961,0.325,0.0,1.169,66.0,110.0,21136475.0,26865420.0,0.0,0.0,0.0,25325568.0,0.0,32124928.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.0,0.0,5422.0,0.0,0.0,4718673920.0,651591680.0,13552979968.0,81024344064.0,0.0,0.0
1556269332.607,67.157,7.732,23.131,0.575,0.0,1.406,0.0,110.0,20822779.0,26345503.0,0.0,0.0,0.0,24702976.0,0.0,31559680.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454.0,0.0,5361.0,0.0,0.0,4718190592.0,651591680.0,13571833856.0,81005973504.0,0.0,0.0
1556269333.607,66.818,7.287,24.203,0.260,0.0,1.431,66.0,110.0,20735194.0,26279403.0,0.0,24576.0,0.0,24580096.0,0.0,31178752.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4378.0,0.0,5320.0,0.0,0.0,4724396032.0,651591680.0,13588742144.0,80982859776.0,0.0,0.0
1556269334.609,68.790,7.134,22.293,0.382,0.0,1.401,66.0,110.0,21303567.0,27074543.0,0.0,0.0,0.0,25104384.0,0.0,32026624.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4573.0,0.0,5463.0,0.0,0.0,4723384320.0,651591680.0,13608083456.0,80964530176.0,0.0,0.0
1556269335.607,65.952,6.433,25.796,0.390,0.0,1.429,66.0,110.0,20930131.0,26523504.0,0.0,0.0,0.0,24240128.0,0.0,30945280.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.0,0.0,5193.0,0.0,0.0,4725694464.0,651599872.0,13625483264.0,80944812032.0,0.0,0.0
1556269336.608,73.765,7.697,17.126,0.513,0.0,0.898,66.0,110.0,19746472.0,25088311.0,0.0,0.0,0.0,39948288.0,0.0,47185920.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.0,0.0,5799.0,0.0,0.0,4723646464.0,651599872.0,13633794048.0,80938549248.0,0.0,0.0
1556269337.609,71.752,7.304,19.263,0.388,0.0,1.293,66.0,110.0,21375203.0,27169275.0,0.0,0.0,0.0,45543424.0,0.0,50884608.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,176.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4985.0,0.0,6013.0,0.0,0.0,4727640064.0,651603968.0,13680111616.0,80888233984.0,0.0,0.0
1556269338.608,75.224,10.243,12.356,0.960,0.0,1.216,66.0,110.0,19922420.0,25480728.0,0.0,24576.0,0.0,139759616.0,0.0,146132992.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,304.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,5721.0,0.0,7050.0,0.0,0.0,4733710336.0,651612160.0,13923860480.0,80638406656.0,0.0,0.0
1556269339.608,77.130,6.470,14.670,0.833,0.0,0.897,132.0,220.0,20555651.0,26270037.0,0.0,0.0,0.0,98185216.0,0.0,110587904.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5618.0,0.0,7024.0,0.0,0.0,4735066112.0,651616256.0,13683802112.0,80877105152.0,0.0,0.0
1556269340.608,71.583,7.819,18.627,0.445,0.0,1.526,0.0,118.0,21016990.0,26321472.0,0.0,0.0,0.0,29798400.0,0.0,37920768.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.0,0.0,6450.0,0.0,0.0,4735942656.0,651616256.0,13703032832.0,80856997888.0,0.0,0.0
1556269341.607,65.564,8.431,24.060,0.454,0.0,1.492,66.0,110.0,20903462.0,26499156.0,0.0,0.0,0.0,24498176.0,0.0,31240192.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4460.0,0.0,5352.0,0.0,0.0,4738301952.0,651616256.0,13721944064.0,80835727360.0,0.0,0.0
1556269342.609,67.806,7.484,22.903,0.387,0.0,1.419,66.0,110.0,21180811.0,26894108.0,0.0,38395904.0,0.0,25559040.0,0.0,32186368.0,0.0,0.0,0.0,4792.0,0.0,48.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,4554.0,0.0,5421.0,0.0,0.0,4737609728.0,651616256.0,13740052480.0,80818311168.0,0.0,0.0
1556269343.608,66.667,6.393,25.310,0.391,0.0,1.239,66.0,110.0,20957511.0,26621536.0,0.0,86016.0,0.0,24854528.0,0.0,31854592.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4458.0,0.0,5407.0,0.0,0.0,4737019904.0,651616256.0,13758062592.0,80800890880.0,0.0,0.0
1556269344.608,65.674,7.448,24.935,0.324,0.0,1.619,66.0,110.0,20517109.0,26004816.0,0.0,0.0,0.0,24387584.0,0.0,31023104.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.0,0.0,5257.0,0.0,0.0,4736184320.0,651616256.0,13776105472.0,80783683584.0,0.0,0.0
1556269345.607,66.886,7.884,23.325,0.329,0.0,1.577,1407.0,357.0,21125007.0,26842561.0,0.0,0.0,0.0,25296896.0,0.0,32202752.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.0,0.0,5496.0,0.0,0.0,4737380352.0,651616256.0,13794422784.0,80764170240.0,0.0,0.0
1556269346.608,66.883,7.273,24.091,0.260,0.0,1.494,458.0,2166.0,20936133.0,26467218.0,0.0,0.0,0.0,24907776.0,0.0,30629888.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,5209.0,0.0,0.0,4737097728.0,651616256.0,13813108736.0,80745766912.0,0.0,0.0
1556269347.608,67.585,6.214,24.087,0.512,0.0,1.602,794.0,1628.0,20730343.0,26252802.0,0.0,0.0,0.0,24211456.0,0.0,31395840.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4379.0,0.0,5339.0,0.0,0.0,4740804608.0,651616256.0,13829808128.0,80725360640.0,0.0,0.0
1556269348.608,67.794,7.742,22.967,0.455,0.0,1.041,828.0,1050.0,21192282.0,26877019.0,0.0,40960.0,4096.0,25645056.0,0.0,32350208.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4597.0,0.0,5472.0,0.0,0.0,4741451776.0,651624448.0,13850013696.0,80704499712.0,0.0,0.0
1556269349.607,66.991,7.717,24.060,0.259,0.0,0.973,864.0,5980.0,20694266.0,26124766.0,0.0,0.0,0.0,24686592.0,0.0,30990336.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4425.0,0.0,5236.0,0.0,0.0,4743766016.0,651624448.0,13866098688.0,80686100480.0,0.0,0.0
1556269350.608,66.129,7.484,24.516,0.323,0.0,1.548,132.0,110.0,20389051.0,26043565.0,0.0,0.0,0.0,24227840.0,0.0,31064064.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4319.0,0.0,5301.0,0.0,0.0,4746297344.0,651624448.0,13883850752.0,80665817088.0,0.0,0.0
1556269351.608,68.128,6.545,23.168,0.393,0.0,1.767,66.0,110.0,21538105.0,27240244.0,0.0,0.0,0.0,26083328.0,0.0,33046528.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4653.0,0.0,5554.0,0.0,0.0,4746735616.0,651624448.0,13903757312.0,80645472256.0,0.0,0.0
1556269352.607,66.081,7.096,25.0,0.456,0.0,1.367,66.0,110.0,20757438.0,26283733.0,0.0,0.0,0.0,24866816.0,0.0,31092736.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4455.0,0.0,5273.0,0.0,0.0,4747771904.0,651624448.0,13921853440.0,80626339840.0,0.0,0.0
1556269353.607,65.591,8.070,24.661,0.323,0.0,1.356,66.0,110.0,20248384.0,25740195.0,0.0,24576.0,0.0,23523328.0,0.0,29917184.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4265.0,0.0,5131.0,0.0,0.0,4714917888.0,651624448.0,13938618368.0,80642428928.0,0.0,0.0
1556269354.608,68.384,7.663,22.408,0.451,0.0,1.095,66.0,110.0,21404662.0,27179772.0,0.0,0.0,0.0,26161152.0,0.0,32927744.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4678.0,0.0,5601.0,0.0,0.0,4714663936.0,651624448.0,13959430144.0,80621871104.0,0.0,0.0
1556269355.608,68.176,6.533,23.157,0.517,0.0,1.617,66.0,220.0,20963691.0,26604399.0,0.0,0.0,0.0,37445632.0,0.0,47054848.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4596.0,0.0,5614.0,0.0,0.0,4719779840.0,651624448.0,13995692032.0,80580493312.0,0.0,0.0
1556269356.607,76.566,8.715,12.653,0.904,0.0,1.162,66.0,118.0,19420717.0,24838859.0,0.0,0.0,0.0,147955712.0,0.0,137486336.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6068.0,0.0,6502.0,0.0,0.0,4729163776.0,651632640.0,14238547968.0,80328245248.0,0.0,0.0
1556269357.608,76.015,8.382,13.669,0.838,0.0,1.096,66.0,110.0,20707795.0,26439616.0,0.0,28708864.0,0.0,104017920.0,0.0,122826752.0,0.0,0.0,0.0,3116.0,0.0,380.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,5613.0,0.0,6627.0,0.0,0.0,4727586816.0,651636736.0,14006349824.0,80562016256.0,0.0,0.0
1556269358.607,73.218,7.386,17.855,0.514,0.0,1.028,66.0,110.0,21090125.0,26557245.0,0.0,77824.0,0.0,29073408.0,0.0,38563840.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5205.0,0.0,6546.0,0.0,0.0,4730044416.0,651636736.0,14026420224.0,80539488256.0,0.0,0.0
1556269359.608,67.548,6.387,24.065,0.323,0.0,1.677,66.0,212.0,20689245.0,26127935.0,0.0,0.0,0.0,24526848.0,4096.0,32845824.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.0,1.0,5547.0,0.0,0.0,4731670528.0,651657216.0,14045462528.0,80518799360.0,0.0,0.0
1556269360.609,67.119,7.429,23.579,0.323,0.0,1.550,66.0,110.0,21181030.0,26949585.0,0.0,0.0,0.0,25501696.0,0.0,32800768.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4543.0,0.0,5588.0,0.0,0.0,4735438848.0,651657216.0,14065205248.0,80495288320.0,0.0,0.0
1556269361.608,65.407,7.818,24.886,0.261,0.0,1.629,66.0,110.0,20471632.0,25859438.0,0.0,0.0,0.0,23457792.0,0.0,30552064.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213.0,0.0,5201.0,0.0,0.0,4737298432.0,651657216.0,14082121728.0,80476512256.0,0.0,0.0
1556269362.609,68.655,7.360,22.462,0.508,0.0,1.015,66.0,110.0,21390959.0,27176230.0,0.0,0.0,0.0,26152960.0,0.0,33394688.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4684.0,0.0,5697.0,0.0,0.0,4736692224.0,651661312.0,14101815296.0,80457420800.0,0.0,0.0
1556269363.608,66.082,6.758,25.471,0.390,0.0,1.300,66.0,110.0,20668749.0,26135391.0,0.0,24576.0,0.0,24469504.0,0.0,31518720.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4393.0,0.0,5365.0,0.0,0.0,4734906368.0,651661312.0,14118944768.0,80442077184.0,0.0,0.0
1556269364.608,66.603,7.288,24.271,0.317,0.0,1.521,66.0,110.0,21009766.0,26705953.0,0.0,0.0,0.0,25419776.0,0.0,31789056.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537.0,0.0,5469.0,0.0,0.0,4736946176.0,651661312.0,14137163776.0,80421818368.0,0.0,0.0
1556269365.608,66.688,7.796,23.582,0.387,0.0,1.546,66.0,110.0,20813006.0,26373311.0,0.0,0.0,0.0,24870912.0,0.0,32133120.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.0,0.0,5443.0,0.0,0.0,4736540672.0,651661312.0,14154747904.0,80404639744.0,0.0,0.0
1556269366.607,67.240,7.075,23.646,0.319,0.0,1.721,66.0,110.0,20926551.0,26562079.0,0.0,0.0,0.0,24989696.0,0.0,31547392.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488.0,0.0,5360.0,0.0,0.0,4736475136.0,651661312.0,14174306304.0,80385146880.0,0.0,0.0
1556269367.609,66.448,6.815,25.229,0.393,0.0,1.114,66.0,0.0,20505789.0,25962649.0,0.0,0.0,0.0,23937024.0,0.0,30527488.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352.0,0.0,5172.0,0.0,0.0,4738646016.0,651661312.0,14192148480.0,80365133824.0,0.0,0.0
1556269368.607,68.468,7.207,22.523,0.386,0.0,1.416,66.0,110.0,21221521.0,26975055.0,0.0,24576.0,0.0,25960448.0,0.0,32538624.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4619.0,0.0,5567.0,0.0,0.0,4737077248.0,651661312.0,14210531328.0,80348319744.0,0.0,0.0
1556269369.607,65.662,7.995,24.377,0.459,0.0,1.507,66.0,110.0,21138706.0,26758393.0,0.0,0.0,0.0,25079808.0,0.0,32555008.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544.0,0.0,5487.0,0.0,0.0,4740894720.0,651661312.0,14228295680.0,80326737920.0,0.0,0.0
1556269370.607,66.645,7.806,23.935,0.323,0.0,1.290,66.0,110.0,20497162.0,26003959.0,0.0,0.0,0.0,24363008.0,0.0,30371840.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4391.0,0.0,5188.0,0.0,0.0,4741472256.0,651665408.0,14243983360.0,80310468608.0,0.0,0.0
1556269371.609,67.956,7.092,23.598,0.387,0.0,0.967,66.0,110.0,20923947.0,26576987.0,0.0,0.0,0.0,25190400.0,0.0,32407552.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4479.0,0.0,5482.0,0.0,0.0,4741275648.0,651665408.0,14264537088.0,80290111488.0,0.0,0.0
1556269372.608,67.313,6.589,24.160,0.388,0.0,1.550,66.0,110.0,21381887.0,27010371.0,0.0,0.0,0.0,25391104.0,0.0,32124928.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4567.0,0.0,5530.0,0.0,0.0,4744478720.0,651665408.0,14283423744.0,80268021760.0,0.0,0.0
1556269373.608,68.238,7.466,22.659,0.327,0.0,1.310,66.0,110.0,19999502.0,25345634.0,0.0,24576.0,0.0,31395840.0,0.0,38141952.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4504.0,0.0,5444.0,0.0,0.0,4746633216.0,651669504.0,14302158848.0,80247128064.0,0.0,0.0
