/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","28 Apr 2019 23:25:41 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556519311.578,61.180,8.555,28.775,0.194,0.0,1.296,66.0,110.0,20531017.0,25441754.0,0.0,30973952.0,0.0,24137728.0,0.0,29769728.0,0.0,0.0,0.0,3916.0,0.0,36.0,0.0,68.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,4349.0,0.0,5062.0,0.0,0.0,5346922496.0,845258752.0,6856101888.0,86899306496.0,0.0,0.0
1556519312.577,58.708,6.980,31.963,0.391,0.0,1.957,66.0,110.0,20389307.0,25263651.0,0.0,2519040.0,0.0,23273472.0,0.0,29437952.0,0.0,0.0,0.0,528.0,0.0,88.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.0,0.0,4903.0,0.0,0.0,5345468416.0,845258752.0,6873645056.0,86883217408.0,0.0,0.0
1556519313.578,59.572,8.306,30.370,0.260,0.0,1.493,66.0,110.0,20640626.0,25474159.0,0.0,0.0,0.0,23576576.0,0.0,29773824.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.0,0.0,4971.0,0.0,0.0,5344030720.0,845258752.0,6891200512.0,86867099648.0,0.0,0.0
1556519314.577,60.844,7.403,30.130,0.325,0.0,1.299,66.0,110.0,19814863.0,24528256.0,0.0,77824.0,0.0,27566080.0,0.0,30937088.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4181.0,0.0,4938.0,0.0,0.0,5347229696.0,845258752.0,6902128640.0,86852972544.0,0.0,0.0
1556519315.577,62.863,8.317,26.950,0.451,0.0,1.418,66.0,110.0,20529505.0,25466865.0,0.0,0.0,0.0,37679104.0,0.0,46215168.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4507.0,0.0,5336.0,0.0,0.0,5341253632.0,845258752.0,6918139904.0,86842937344.0,0.0,0.0
1556519316.580,59.585,7.060,31.412,0.259,0.0,1.684,66.0,110.0,20692954.0,25589409.0,0.0,0.0,0.0,23556096.0,0.0,29540352.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179.0,0.0,4977.0,0.0,0.0,5341319168.0,845262848.0,6934429696.0,86826577920.0,0.0,0.0
1556519317.580,59.731,7.746,30.282,0.384,0.0,1.857,66.0,212.0,20193654.0,25127804.0,0.0,0.0,0.0,23089152.0,0.0,29044736.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4129.0,0.0,4848.0,0.0,0.0,5340258304.0,845262848.0,6952824832.0,86809243648.0,0.0,0.0
1556519318.577,59.609,8.078,30.423,0.195,0.0,1.694,66.0,212.0,20249449.0,24929160.0,0.0,0.0,0.0,23314432.0,0.0,29257728.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4075.0,0.0,4912.0,0.0,0.0,5341995008.0,845262848.0,6969065472.0,86791266304.0,0.0,0.0
1556519319.578,60.786,8.435,28.847,0.386,0.0,1.545,66.0,212.0,20523755.0,25396775.0,0.0,24576.0,0.0,23429120.0,0.0,29474816.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4178.0,0.0,4954.0,0.0,0.0,5341831168.0,845262848.0,6986244096.0,86774251520.0,0.0,0.0
1556519320.577,59.007,7.285,31.854,0.199,0.0,1.656,66.0,118.0,20300536.0,25135670.0,0.0,0.0,0.0,22925312.0,0.0,28909568.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0,0.0,4777.0,0.0,0.0,5343948800.0,845262848.0,7002959872.0,86755418112.0,0.0,0.0
1556519321.577,60.499,6.530,31.178,0.384,0.0,1.408,66.0,110.0,20621883.0,25460503.0,0.0,0.0,0.0,22831104.0,0.0,28696576.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.0,0.0,4812.0,0.0,0.0,5342146560.0,845266944.0,7021383680.0,86738792448.0,0.0,0.0
1556519322.578,59.428,8.192,30.299,0.325,0.0,1.756,66.0,110.0,20179704.0,24960723.0,0.0,0.0,0.0,22614016.0,0.0,28651520.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3941.0,0.0,4774.0,0.0,0.0,5343338496.0,845271040.0,7037870080.0,86721110016.0,0.0,0.0
1556519323.577,61.122,7.737,29.336,0.258,0.0,1.547,66.0,110.0,20417956.0,25291585.0,0.0,0.0,0.0,22990848.0,0.0,29573120.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,96.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4083.0,0.0,4954.0,0.0,0.0,5346742272.0,845275136.0,7054966784.0,86700605440.0,0.0,0.0
1556519324.578,59.126,8.033,30.591,0.321,0.0,1.928,66.0,110.0,20683782.0,25535775.0,0.0,24576.0,0.0,23121920.0,0.0,29667328.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4029.0,0.0,4924.0,0.0,0.0,5346410496.0,845275136.0,7073832960.0,86682071040.0,0.0,0.0
1556519325.577,59.961,6.512,31.593,0.193,0.0,1.741,66.0,110.0,20217193.0,25054993.0,0.0,0.0,0.0,22732800.0,0.0,29085696.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4050.0,0.0,4921.0,0.0,0.0,5345669120.0,845275136.0,7090081792.0,86666563584.0,0.0,0.0
1556519326.577,60.682,7.207,30.502,0.322,0.0,1.287,66.0,110.0,20374833.0,25192400.0,0.0,0.0,0.0,22654976.0,0.0,29204480.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.0,0.0,4871.0,0.0,0.0,5345423360.0,845279232.0,7107555328.0,86649331712.0,0.0,0.0
1556519327.577,60.744,8.146,29.185,0.257,0.0,1.668,66.0,110.0,20294409.0,25099866.0,0.0,0.0,0.0,23547904.0,0.0,29704192.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4190.0,0.0,5023.0,0.0,0.0,5347323904.0,845279232.0,7124553728.0,86630432768.0,0.0,0.0
1556519328.577,60.707,7.267,29.646,0.322,0.0,2.058,66.0,110.0,20409412.0,25220827.0,0.0,0.0,0.0,30105600.0,0.0,36478976.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,5059.0,0.0,0.0,5348982784.0,845279232.0,7140319232.0,86613008384.0,0.0,0.0
1556519329.577,63.938,7.862,25.861,0.520,0.0,1.819,66.0,110.0,20322220.0,25242217.0,0.0,24576.0,0.0,57802752.0,0.0,65085440.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4776.0,0.0,5874.0,0.0,0.0,5348728832.0,845291520.0,7157489664.0,86596079616.0,0.0,0.0
1556519330.577,59.870,7.273,31.104,0.260,0.0,1.494,168.0,176.0,20357578.0,25123891.0,0.0,0.0,0.0,23433216.0,0.0,29233152.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4114.0,0.0,4856.0,0.0,0.0,5350187008.0,845291520.0,7174176768.0,86577934336.0,0.0,0.0
1556519331.577,60.666,8.008,29.725,0.320,0.0,1.281,66.0,110.0,20089829.0,24927239.0,0.0,24924160.0,0.0,22798336.0,0.0,28925952.0,0.0,0.0,0.0,2492.0,0.0,56.0,0.0,88.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,54.0,0.0,4067.0,0.0,4901.0,0.0,0.0,5347053568.0,845291520.0,7190528000.0,86564716544.0,0.0,0.0
1556519332.577,60.675,7.722,29.786,0.260,0.0,1.557,66.0,110.0,20609380.0,25442007.0,0.0,8585216.0,0.0,23867392.0,0.0,29712384.0,0.0,0.0,0.0,1616.0,0.0,60.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4206.0,0.0,4928.0,0.0,0.0,5348126720.0,845291520.0,7208312832.0,86545858560.0,0.0,0.0
1556519333.577,59.470,8.145,30.317,0.323,0.0,1.745,66.0,110.0,20168951.0,24964532.0,0.0,0.0,0.0,22937600.0,0.0,28831744.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061.0,0.0,4834.0,0.0,0.0,5349031936.0,845291520.0,7224590336.0,86528675840.0,0.0,0.0
1556519334.577,60.013,6.632,31.079,0.260,0.0,2.016,66.0,110.0,20593997.0,25490091.0,0.0,77824.0,0.0,23769088.0,0.0,29630464.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4218.0,0.0,4937.0,0.0,0.0,5346676736.0,845291520.0,7244218368.0,86511403008.0,0.0,0.0
1556519335.577,60.309,8.376,28.930,0.387,0.0,1.997,66.0,212.0,20187935.0,24956442.0,0.0,0.0,0.0,23052288.0,0.0,28991488.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4093.0,0.0,4912.0,0.0,0.0,5350141952.0,845291520.0,7259648000.0,86492508160.0,0.0,0.0
1556519336.578,59.897,8.769,29.658,0.322,0.0,1.354,66.0,110.0,20683182.0,25620959.0,0.0,0.0,0.0,23789568.0,0.0,29798400.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.0,0.0,5024.0,0.0,0.0,5354315776.0,845291520.0,7277039616.0,86470942720.0,0.0,0.0
1556519337.577,59.974,8.070,30.019,0.323,0.0,1.614,66.0,110.0,20298793.0,25153259.0,0.0,0.0,0.0,23175168.0,0.0,29364224.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.0,0.0,4851.0,0.0,0.0,5358407680.0,845291520.0,7293423616.0,86450466816.0,0.0,0.0
1556519338.578,60.271,6.848,31.072,0.258,0.0,1.550,66.0,110.0,20378412.0,25232250.0,0.0,0.0,0.0,22982656.0,0.0,28983296.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4122.0,0.0,4893.0,0.0,0.0,5356089344.0,845291520.0,7311835136.0,86434373632.0,0.0,0.0
1556519339.578,61.261,7.786,29.151,0.386,0.0,1.416,66.0,110.0,20494577.0,25363871.0,0.0,24576.0,0.0,24039424.0,0.0,29814784.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4274.0,0.0,5027.0,0.0,0.0,5351481344.0,845291520.0,7330836480.0,86419980288.0,0.0,0.0
1556519340.577,61.714,8.508,27.810,0.254,0.0,1.714,66.0,110.0,20143375.0,24876225.0,0.0,0.0,0.0,23060480.0,0.0,29130752.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.0,0.0,4827.0,0.0,0.0,5357273088.0,845291520.0,7347228672.0,86397796352.0,0.0,0.0
1556519341.577,59.974,8.108,30.051,0.257,0.0,1.609,66.0,110.0,20507457.0,25400252.0,0.0,0.0,0.0,23519232.0,0.0,29409280.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4226.0,0.0,4963.0,0.0,0.0,5359583232.0,845291520.0,7364182016.0,86378532864.0,0.0,0.0
1556519342.580,60.399,7.663,30.006,0.322,0.0,1.610,66.0,110.0,20442435.0,25243168.0,0.0,0.0,0.0,23277568.0,0.0,29110272.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4149.0,0.0,4880.0,0.0,0.0,5362458624.0,845291520.0,7381356544.0,86358482944.0,0.0,0.0
1556519343.577,61.015,6.358,30.058,0.450,0.0,2.119,66.0,110.0,20118748.0,24937062.0,0.0,0.0,0.0,23015424.0,0.0,29532160.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061.0,0.0,4923.0,0.0,0.0,5361860608.0,845291520.0,7397593088.0,86342844416.0,0.0,0.0
1556519344.577,60.733,7.984,29.450,0.262,0.0,1.571,66.0,110.0,20362297.0,25188660.0,0.0,24576.0,0.0,27996160.0,0.0,33464320.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4180.0,0.0,4984.0,0.0,0.0,5365047296.0,845303808.0,7409057792.0,86328180736.0,0.0,0.0
1556519345.577,61.948,8.377,27.727,0.390,0.0,1.558,66.0,110.0,20311085.0,25174004.0,0.0,0.0,0.0,41758720.0,0.0,47968256.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4567.0,0.0,5330.0,0.0,0.0,5361979392.0,845320192.0,7426928640.0,86313361408.0,0.0,0.0
1556519346.577,60.953,8.008,29.252,0.331,0.0,1.456,66.0,110.0,20616452.0,25462374.0,0.0,0.0,0.0,29831168.0,0.0,35938304.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4276.0,0.0,5015.0,0.0,0.0,5362884608.0,845328384.0,7439638528.0,86299738112.0,0.0,0.0
1556519347.578,60.229,7.584,30.529,0.255,0.0,1.402,66.0,110.0,20184745.0,25012306.0,0.0,0.0,0.0,23216128.0,0.0,29040640.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4069.0,0.0,4896.0,0.0,0.0,5365166080.0,845328384.0,7455428608.0,86281666560.0,0.0,0.0
1556519348.577,59.481,8.117,30.519,0.325,0.0,1.558,66.0,110.0,20428747.0,25262454.0,0.0,0.0,0.0,23457792.0,0.0,29126656.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,0.0,4839.0,0.0,0.0,5366534144.0,845328384.0,7472218112.0,86263508992.0,0.0,0.0
1556519349.577,61.945,8.628,27.495,0.386,0.0,1.545,66.0,212.0,20154580.0,24979269.0,0.0,24576.0,0.0,41033728.0,0.0,47194112.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4445.0,0.0,5421.0,0.0,0.0,5367308288.0,845332480.0,7514640384.0,86220308480.0,0.0,0.0
1556519350.577,65.372,7.573,25.307,0.453,0.0,1.294,66.0,110.0,20385137.0,25182404.0,0.0,0.0,0.0,54468608.0,0.0,61087744.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4846.0,0.0,5602.0,0.0,0.0,5368586240.0,845332480.0,7507038208.0,86226632704.0,0.0,0.0
1556519351.578,59.871,7.974,30.289,0.257,0.0,1.608,66.0,110.0,20328595.0,25276946.0,0.0,15958016.0,0.0,23683072.0,0.0,29122560.0,0.0,0.0,0.0,1044.0,0.0,28.0,0.0,124.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,4222.0,0.0,4817.0,0.0,0.0,5370175488.0,845332480.0,7521746944.0,86210334720.0,0.0,0.0
1556519352.578,59.389,7.257,31.254,0.318,0.0,1.782,66.0,110.0,20479031.0,25233717.0,0.0,17555456.0,0.0,23355392.0,0.0,29065216.0,0.0,0.0,0.0,3456.0,0.0,12.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,4081.0,0.0,4852.0,0.0,0.0,5370609664.0,845332480.0,7539871744.0,86191775744.0,0.0,0.0
1556519353.577,59.082,8.721,30.557,0.262,0.0,1.377,66.0,110.0,20393998.0,25229415.0,0.0,0.0,0.0,23326720.0,0.0,29224960.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174.0,0.0,4929.0,0.0,0.0,5373325312.0,845332480.0,7555575808.0,86173356032.0,0.0,0.0
1556519354.577,59.525,8.659,29.955,0.257,0.0,1.604,66.0,110.0,20335199.0,25190892.0,0.0,81920.0,0.0,23007232.0,0.0,28631040.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,4070.0,0.0,4779.0,0.0,0.0,5371080704.0,845332480.0,7573889024.0,86157287424.0,0.0,0.0
1556519355.577,59.987,7.875,29.770,0.320,0.0,2.049,66.0,110.0,20288399.0,25133177.0,0.0,0.0,0.0,23527424.0,0.0,29700096.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.0,0.0,4938.0,0.0,0.0,5372309504.0,845332480.0,7592628224.0,86137319424.0,0.0,0.0
1556519356.577,58.861,8.038,31.013,0.253,0.0,1.835,66.0,110.0,20554480.0,25356442.0,0.0,0.0,0.0,23613440.0,0.0,28995584.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191.0,0.0,4883.0,0.0,0.0,5374300160.0,845332480.0,7608864768.0,86119092224.0,0.0,0.0
1556519357.578,59.153,7.296,31.205,0.391,0.0,1.954,66.0,110.0,20529657.0,25447004.0,0.0,0.0,0.0,23257088.0,0.0,29466624.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,64.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4198.0,0.0,4953.0,0.0,0.0,5376335872.0,845332480.0,7626948608.0,86098972672.0,0.0,0.0
1556519358.577,59.558,8.257,30.234,0.195,0.0,1.756,66.0,110.0,20294405.0,25121702.0,0.0,0.0,0.0,23453696.0,0.0,29212672.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4136.0,0.0,4861.0,0.0,0.0,5377130496.0,845332480.0,7641976832.0,86083149824.0,0.0,0.0
1556519359.578,59.598,8.106,30.350,0.389,0.0,1.556,66.0,110.0,20301863.0,25120717.0,0.0,24576.0,0.0,23334912.0,0.0,29081600.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4090.0,0.0,4831.0,0.0,0.0,5375979520.0,845332480.0,7660548096.0,86065729536.0,0.0,0.0
1556519360.577,59.871,7.974,30.418,0.257,0.0,1.479,66.0,110.0,20390831.0,25299417.0,0.0,0.0,0.0,23326720.0,0.0,29032448.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4135.0,0.0,4873.0,0.0,0.0,5378560000.0,845332480.0,7678812160.0,86044884992.0,0.0,0.0
1556519361.577,59.752,6.654,32.094,0.326,0.0,1.174,66.0,110.0,20475067.0,25284166.0,0.0,0.0,0.0,23322624.0,0.0,29429760.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4197.0,0.0,4906.0,0.0,0.0,5380730880.0,845332480.0,7694831616.0,86026694656.0,0.0,0.0
1556519362.578,60.221,8.047,29.851,0.260,0.0,1.622,66.0,110.0,20359679.0,25165149.0,0.0,0.0,0.0,23064576.0,0.0,28717056.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,0.0,4867.0,0.0,0.0,5384011776.0,845332480.0,7712047104.0,86006198272.0,0.0,0.0
1556519363.577,60.446,8.408,29.363,0.318,0.0,1.465,66.0,110.0,20305598.0,25145358.0,0.0,0.0,0.0,23666688.0,0.0,29569024.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.0,0.0,4878.0,0.0,0.0,5383106560.0,845332480.0,7731175424.0,85987975168.0,0.0,0.0
1556519364.577,59.910,8.522,29.761,0.258,0.0,1.549,66.0,110.0,20477583.0,25324217.0,0.0,24576.0,0.0,23277568.0,0.0,29278208.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4160.0,0.0,4959.0,0.0,0.0,5384404992.0,845332480.0,7747284992.0,85970567168.0,0.0,0.0
1556519365.578,60.486,6.777,30.371,0.320,0.0,2.046,66.0,212.0,20341484.0,25206984.0,0.0,0.0,0.0,23347200.0,0.0,29028352.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4122.0,0.0,4801.0,0.0,0.0,5384527872.0,845332480.0,7763632128.0,85954097152.0,0.0,0.0
1556519366.577,61.082,7.668,29.575,0.258,0.0,1.418,66.0,110.0,20295596.0,25121663.0,0.0,0.0,0.0,23232512.0,0.0,28729344.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4098.0,0.0,4829.0,0.0,0.0,5385936896.0,845332480.0,7781679104.0,85934641152.0,0.0,0.0
1556519367.577,61.479,7.524,29.132,0.257,0.0,1.608,66.0,110.0,20294669.0,25102774.0,0.0,0.0,0.0,23334912.0,0.0,29487104.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179.0,0.0,4887.0,0.0,0.0,5385965568.0,845332480.0,7799975936.0,85916315648.0,0.0,0.0
1556519368.577,60.538,7.880,29.596,0.320,0.0,1.666,66.0,110.0,20596369.0,25443643.0,0.0,0.0,0.0,23343104.0,0.0,29294592.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.0,0.0,4962.0,0.0,0.0,5387567104.0,845352960.0,7815782400.0,85898887168.0,0.0,0.0
1556519369.578,59.684,7.312,31.028,0.264,0.0,1.713,66.0,110.0,20472648.0,25326988.0,0.0,24576.0,0.0,23134208.0,0.0,28901376.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4051.0,0.0,4870.0,0.0,0.0,5387526144.0,845352960.0,7832514560.0,85882195968.0,0.0,0.0
1556519370.578,63.943,8.106,25.940,0.389,0.0,1.621,66.0,110.0,19681532.0,24524849.0,0.0,0.0,0.0,53358592.0,0.0,62193664.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4534.0,0.0,5396.0,0.0,0.0,5390688256.0,845352960.0,7905521664.0,85806026752.0,0.0,0.0
1556519371.580,63.969,8.290,25.522,0.522,0.0,1.697,66.0,110.0,20739237.0,25557008.0,0.0,9072640.0,0.0,48910336.0,0.0,52588544.0,0.0,0.0,0.0,392.0,0.0,244.0,0.0,64.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,0.0,4820.0,0.0,5538.0,0.0,0.0,5390381056.0,845352960.0,7867023360.0,85844832256.0,0.0,0.0
1556519372.577,60.629,7.579,29.801,0.321,0.0,1.670,66.0,110.0,20188199.0,24979565.0,0.0,24424448.0,0.0,23220224.0,0.0,29085696.0,0.0,0.0,0.0,4048.0,0.0,68.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4052.0,0.0,4876.0,0.0,0.0,5391589376.0,845352960.0,7882178560.0,85828468736.0,0.0,0.0
1556519373.577,59.218,8.730,30.033,0.261,0.0,1.759,66.0,110.0,20442604.0,25285752.0,0.0,0.0,0.0,23289856.0,0.0,29114368.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4122.0,0.0,4799.0,0.0,0.0,5392334848.0,845352960.0,7900045312.0,85809856512.0,0.0,0.0
1556519374.577,60.489,7.079,30.309,0.257,0.0,1.866,66.0,110.0,20388768.0,25247828.0,0.0,90112.0,0.0,27447296.0,0.0,33320960.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4156.0,0.0,4935.0,0.0,0.0,5397848064.0,845352960.0,7914213376.0,85790175232.0,0.0,0.0
