/*** CONFIGURATION INFORMATION ***/
"Linux dstat"
"netSpeed = 1000"
"netBandwidth = 1250000"
"netFullDuplex = full"
"netSpeed.eno1 = 1000"
"netBandwidth.eno1 = 1250000"
"netFullDuplex.eno1 = full"
"os_name = Ubuntu 16.04.5 LTS"
"cpu_model = Intel(R) Xeon(R) Gold 5222 CPU @ 3.80GHz"
"cpu_cores = 16"
"cpu_sockets = 2"
"cpu_cores_per_socket = 4"
"cpu_threads_per_core = 2"
"memory_size = 97605068"
"swap_size = 1003516"
"timezoneOffset = -07:00"
"timezoneAbbrev = PDT"
"list_of_ssd = sda(INTEL SSDSCKJB48), nvme0n1(INTEL SSDPE2KX040T8                     ), nvme1n1(INTEL SSDPE2KX040T8                     )"
"list_of_hdd = none"
"pagesize = 4096"
"list_of_md = "
"dataVersion = 6"
"comment = "

/*** START OF PROFILING OUTPUT ***/
"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","server02",,,,"User:","builder"
"Cmdline:","dstat --nocolor --noheaders --epoch --cpu --net -N eno1,total -dD sda,nvme0n1,nvme1n1,loop0 --disk-time --disk-queue --io --mem --page --output .tmp_start_collection",,,,"Date:","26 Apr 2019 00:34:32 PDT"

"epoch","total cpu usage",,,,,,"net/eno1",,"net/total",,"dsk/sda",,"dsk/nvme0n1",,"dsk/nvme1n1",,"dsk/loop0",,"tim/sda",,"tim/nvme0n1",,"tim/nvme1n1",,"tim/loop0",,"qu/sda","qu/nvme0n1","qu/nvme1n1","qu/loop0","io/sda",,"io/nvme0n1",,"io/nvme1n1",,"io/loop0",,"memory usage",,,,"paging",
1556264134.451,0.0,0.125,99.812,0.063,0.0,0.0,1596.0,1346.0,1596.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314534912.0,579203072.0,5898289152.0,91155562496.0,0.0,0.0
1556264135.451,0.125,0.187,99.688,0.0,0.0,0.0,2574.0,2280.0,2574.0,2280.0,0.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2314313728.0,579203072.0,5898289152.0,91155783680.0,0.0,0.0
1556264136.451,0.063,0.125,99.812,0.0,0.0,0.0,2478.0,2486.0,2478.0,2486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314330112.0,579203072.0,5898293248.0,91155763200.0,0.0,0.0
1556264137.451,0.063,0.188,99.750,0.0,0.0,0.0,2676.0,2386.0,2676.0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313981952.0,579203072.0,5898293248.0,91156111360.0,0.0,0.0
1556264138.451,0.062,0.188,99.750,0.0,0.0,0.0,2442.0,2420.0,2442.0,2420.0,0.0,12288.0,0.0,45056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,2313814016.0,579203072.0,5898301440.0,91156271104.0,0.0,0.0
1556264139.451,0.063,0.250,99.687,0.0,0.0,0.0,2544.0,2312.0,2544.0,2312.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2313814016.0,579203072.0,5898301440.0,91156271104.0,0.0,0.0
1556264140.451,0.125,0.187,99.625,0.062,0.0,0.0,2610.0,2394.0,2610.0,2394.0,0.0,36864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2313719808.0,579203072.0,5898301440.0,91156365312.0,0.0,0.0
1556264141.451,0.125,0.125,99.750,0.0,0.0,0.0,2640.0,2320.0,2640.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313433088.0,579203072.0,5898301440.0,91156652032.0,0.0,0.0
1556264142.451,0.0,0.188,99.812,0.0,0.0,0.0,2508.0,2302.0,2508.0,2302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313433088.0,579203072.0,5898301440.0,91156652032.0,0.0,0.0
1556264143.451,0.062,0.187,99.750,0.0,0.0,0.0,1692.0,1392.0,1692.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313338880.0,579203072.0,5898301440.0,91156746240.0,0.0,0.0
1556264144.451,0.0,0.188,99.750,0.063,0.0,0.0,306.0,702.0,306.0,702.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2310696960.0,579203072.0,5898301440.0,91159388160.0,0.0,0.0
1556264145.451,0.062,0.125,99.812,0.0,0.0,0.0,198.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310127616.0,579203072.0,5898289152.0,91159969792.0,0.0,0.0
1556264146.451,0.062,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309918720.0,579203072.0,5898289152.0,91160178688.0,0.0,0.0
1556264147.451,0.0,0.250,99.750,0.0,0.0,0.0,676.0,5676.0,676.0,5676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309918720.0,579203072.0,5898289152.0,91160178688.0,0.0,0.0
1556264148.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309816320.0,579203072.0,5898289152.0,91160281088.0,0.0,0.0
1556264149.451,0.062,0.250,99.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309816320.0,579203072.0,5898289152.0,91160281088.0,0.0,0.0
1556264150.451,4.245,0.499,95.131,0.062,0.0,0.062,234.0,394.0,234.0,394.0,0.0,40960.0,0.0,40960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,2380439552.0,579203072.0,5903548416.0,91084398592.0,0.0,0.0
1556264151.451,8.071,6.747,84.931,0.126,0.0,0.126,1022.0,849.0,1022.0,1150.0,0.0,3203072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,2564186112.0,579203072.0,5925650432.0,90878550016.0,0.0,0.0
1556264152.451,2.125,0.938,96.812,0.062,0.0,0.062,375.0,278.0,375.0,2323.0,0.0,1413120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2519687168.0,579203072.0,5925978112.0,90922721280.0,0.0,0.0
1556264153.450,2.068,0.689,97.118,0.063,0.0,0.063,375.0,262.0,375.0,8122.0,0.0,1175552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,2472730624.0,579203072.0,5926203392.0,90969452544.0,0.0,0.0
1556264154.451,7.585,6.764,85.461,0.063,0.0,0.126,441.0,686.0,441.0,5165.0,0.0,3571712.0,0.0,0.0,0.0,942080.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,70.0,0.0,0.0,2561552384.0,579203072.0,5924466688.0,90882367488.0,0.0,0.0
1556264155.451,8.994,2.201,88.679,0.063,0.0,0.063,750.0,626.0,750.0,3874.0,0.0,745472.0,0.0,12427264.0,0.0,192512.0,0.0,0.0,0.0,8.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,796.0,0.0,46.0,0.0,0.0,2608992256.0,579203072.0,5914509312.0,90844884992.0,0.0,0.0
1556264156.451,7.895,3.133,88.847,0.063,0.0,0.063,441.0,254.0,441.0,8009.0,0.0,663552.0,0.0,0.0,0.0,11522048.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,688.0,0.0,0.0,2666586112.0,579203072.0,5880012800.0,90821787648.0,0.0,0.0
1556264157.451,0.628,0.314,99.058,0.0,0.0,0.0,927.0,456.0,927.0,3425.0,0.0,0.0,0.0,0.0,0.0,905216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,2674585600.0,579203072.0,5877358592.0,90816442368.0,0.0,0.0
1556264158.451,0.125,0.501,99.374,0.0,0.0,0.0,309.0,152.0,309.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674733056.0,579203072.0,5877358592.0,90816294912.0,0.0,0.0
1556264159.450,4.329,0.627,94.981,0.0,0.0,0.063,0.0,126.0,0.0,1086.0,0.0,0.0,0.0,200704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2699980800.0,579203072.0,5877358592.0,90791047168.0,0.0,0.0
1556264160.450,8.886,2.691,87.797,0.501,0.0,0.125,330.0,1028.0,16016.0,19871.0,0.0,29458432.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,4048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,2571677696.0,579203072.0,5904580608.0,90892128256.0,0.0,0.0
1556264161.451,3.598,3.725,92.298,0.063,0.0,0.316,1677.0,1200.0,2093.0,1.84467440737e+19,0.0,1470464.0,0.0,45056.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,11.0,0.0,0.0,0.0,0.0,2493276160.0,579203072.0,5904592896.0,90970517504.0,0.0,0.0
1556264162.451,0.818,0.944,98.112,0.063,0.0,0.063,441.0,254.0,1.84467440737e+19,1.84467440737e+19,0.0,319488.0,0.0,0.0,0.0,36864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,9.0,0.0,0.0,2477871104.0,579203072.0,5904465920.0,90986049536.0,0.0,0.0
1556264163.451,0.063,0.125,99.812,0.0,0.0,0.0,309.0,152.0,309.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476924928.0,579203072.0,5904465920.0,90986995712.0,0.0,0.0
1556264164.451,0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476924928.0,579203072.0,5904465920.0,90986995712.0,0.0,0.0
1556264165.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475655168.0,579203072.0,5904465920.0,90988265472.0,0.0,0.0
1556264166.451,0.062,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475147264.0,579203072.0,5904465920.0,90988773376.0,0.0,0.0
1556264167.451,0.125,0.187,99.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2475147264.0,579203072.0,5904465920.0,90988773376.0,0.0,0.0
1556264168.451,0.625,0.187,99.126,0.062,0.0,0.0,0.0,0.0,0.0,428.0,0.0,49152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2461560832.0,579203072.0,5904465920.0,91002359808.0,0.0,0.0
1556264169.451,0.313,0.313,99.375,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,364544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,2428035072.0,579203072.0,5904470016.0,91035881472.0,0.0,0.0
1556264170.451,0.753,1.129,98.055,0.0,0.0,0.063,0.0,0.0,6466.0,0.0,0.0,86016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2412756992.0,579203072.0,5904470016.0,91051159552.0,0.0,0.0
1556264171.451,4.554,2.910,92.220,0.127,0.0,0.190,2147.0,2921.0,1.84467440737e+19,1.84467440737e+19,0.0,2453504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,2321121280.0,579203072.0,5877145600.0,91170119680.0,0.0,0.0
1556264172.451,0.062,0.188,99.750,0.0,0.0,0.0,441.0,152.0,441.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318893056.0,579203072.0,5876199424.0,91173294080.0,0.0,0.0
1556264173.451,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2318893056.0,579203072.0,5876199424.0,91173294080.0,0.0,0.0
1556264174.451,0.0,0.125,99.812,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2318639104.0,579203072.0,5876199424.0,91173548032.0,0.0,0.0
1556264175.451,0.063,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2317750272.0,579203072.0,5876199424.0,91174436864.0,0.0,0.0
1556264176.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317750272.0,579203072.0,5876199424.0,91174436864.0,0.0,0.0
1556264177.451,0.062,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2317369344.0,579203072.0,5876199424.0,91174817792.0,0.0,0.0
1556264178.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316607488.0,579203072.0,5876199424.0,91175579648.0,0.0,0.0
1556264179.451,0.062,0.250,99.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2316734464.0,579203072.0,5876199424.0,91175452672.0,0.0,0.0
1556264180.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49152.0,0.0,53248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,2316464128.0,579203072.0,5876199424.0,91175723008.0,0.0,0.0
1556264181.451,0.062,0.187,99.688,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2314498048.0,579203072.0,5876199424.0,91177689088.0,0.0,0.0
1556264182.451,0.125,0.063,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313981952.0,579203072.0,5876195328.0,91178209280.0,0.0,0.0
1556264183.451,0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313601024.0,579203072.0,5876195328.0,91178590208.0,0.0,0.0
1556264184.451,0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313093120.0,579203072.0,5876195328.0,91179098112.0,0.0,0.0
1556264185.451,0.062,0.187,99.688,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2312839168.0,579203072.0,5876195328.0,91179352064.0,0.0,0.0
1556264186.451,0.062,0.125,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2312581120.0,579203072.0,5876199424.0,91179606016.0,0.0,0.0
1556264187.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2312183808.0,579203072.0,5876199424.0,91180003328.0,0.0,0.0
1556264188.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311786496.0,579203072.0,5876199424.0,91180400640.0,0.0,0.0
1556264189.451,0.062,0.188,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311405568.0,579203072.0,5876199424.0,91180781568.0,0.0,0.0
1556264190.451,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311213056.0,579203072.0,5876199424.0,91180974080.0,0.0,0.0
1556264191.451,0.062,0.125,99.750,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2311086080.0,579203072.0,5876199424.0,91181101056.0,0.0,0.0
1556264192.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2310959104.0,579203072.0,5876199424.0,91181228032.0,0.0,0.0
1556264193.451,0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310959104.0,579203072.0,5876199424.0,91181228032.0,0.0,0.0
1556264194.451,0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310832128.0,579203072.0,5876199424.0,91181355008.0,0.0,0.0
1556264195.450,0.0,0.125,99.812,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2310578176.0,579203072.0,5876199424.0,91181608960.0,0.0,0.0
1556264196.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310594560.0,579203072.0,5876199424.0,91181592576.0,0.0,0.0
1556264197.451,0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2310467584.0,579203072.0,5876199424.0,91181719552.0,0.0,0.0
1556264198.451,0.062,0.250,99.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2310397952.0,579203072.0,5876199424.0,91181789184.0,0.0,0.0
1556264199.451,0.0,0.188,99.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310397952.0,579203072.0,5876199424.0,91181789184.0,0.0,0.0
